user_id,user_name,windows,mse,std_mse,mae,std_mae,nmse,std_nmse,nmae,std_nmae,mase,std_mase
0,0,34,0.0015752093232041422,0.002493448540971628,0.010925490946700686,0.010998200720857458,0.4661589871530476,0.8970716652224044,0.17836231842417927,0.17379962545646505,0.6452699606032932,0.7036731757776361
1,1,34,0.0007726155087953777,0.001321665254008692,0.008711274792029359,0.008491004251348631,0.3538260097745532,0.4649970323999461,0.19342049309874282,0.16971262800791498,0.67232515312293,0.5975751395216496
2,2,34,0.002976953447454006,0.002305575480303314,0.031191177200526,0.013722840196157216,0.4975399200749748,0.4376089354772335,0.39936601129524846,0.20592022829012144,1.1376235809396296,0.5755299792670315
3,3,34,0.0008408077230930811,0.0011295407053098555,0.010646813932587118,0.008127046307973873,0.6305121828199309,0.7337562416114882,0.30627110227942467,0.22825282441566105,0.921027305371621,0.787918277201909
4,4,34,0.0003149548373324465,0.0004278518593857436,0.0062412992085549325,0.005357441735732077,0.2776644633456325,0.4912607212001145,0.1784750638420091,0.17364288365199154,0.6885621462236432,0.7278499398439293
5,5,34,0.001001384845828986,0.0013704979943799304,0.011243627683999127,0.009645769814668302,0.2963678108096835,0.5142538583645974,0.18410445037571824,0.18166780260525403,0.6999615181018325,0.7023792209403945
6,6,34,0.0006175563293896523,0.0010538416523480753,0.01033321101738907,0.009348129177728827,0.20066736389965037,0.4022032498460126,0.17806495233055422,0.18119879094826696,0.6257713542265051,0.6572911312072663
7,7,34,0.0005020847553597003,0.0007372344974890567,0.009989338433917831,0.007771806859475448,0.18122336584800744,0.2993022506518315,0.19076553589719183,0.1644822908277368,0.6641857284395134,0.6688388574944027
8,8,34,0.0004993098428873482,0.001275275387724184,0.008887745505061877,0.00799124299733313,0.2114139448522645,0.3994277921428668,0.20453872685046756,0.16589983336233444,0.7288337512051358,0.6352052939132773
9,9,34,0.007969716227521798,0.010797386295976508,0.034358089330934864,0.028200517073082732,1.3337451966534204,3.0273207524083507,0.40923236940494356,0.40799280177694314,1.1965827559504438,1.468037889139282
10,10,34,0.0005502575096108878,0.0006350727447482316,0.012248897418270217,0.007428451960891957,0.5096287021742147,0.6206995833094581,0.3639923811835401,0.22795497310368565,0.9665356585208107,0.6440565198599403
11,11,34,0.001049080046606284,0.002159853329988945,0.010205760336248204,0.011887903544784327,0.43413817698498913,1.1020241600917646,0.2029819464968408,0.2528870572349607,0.7325441308100434,0.9810285924253553
12,12,34,0.002141169029394351,0.0027718856770284055,0.01678982879692579,0.01366238040388738,1.0850327950902283,2.183637437628503,0.35601729549029293,0.31076138769151285,1.0372312200420044,1.036832541587543
13,13,34,0.00021696798587393407,0.0004641407623129221,0.006353554305593099,0.0058867403879876426,0.1794625912409495,0.4323869474754982,0.17553146117750337,0.17743286930215468,0.5949976648039678,0.6623565338647753
14,14,34,0.0018261177837677464,0.0019862623840571775,0.02164595648098518,0.012557269759636478,0.3568932301748325,0.3728615119820351,0.30676423451479745,0.19601695841727115,0.979282330502482,0.7407576377133827
15,15,34,0.0009239127250432776,0.0013300334531976283,0.011810294770197394,0.010346454889231489,0.44995819069171217,0.6147266171364265,0.2682229689158061,0.22453345374109324,0.7750913172083742,0.7288696315896718
16,16,34,0.0003441493831547525,0.0008614584619426026,0.007522916847865061,0.009855072129698295,0.369226063546889,0.7112727950563021,0.2736484809527571,0.3297192477623604,0.8603342415540586,1.0828241464060737
17,17,34,0.0014513569107133233,0.0017818379872632853,0.017584559158422053,0.012242662916236696,0.46431094527189787,0.5475236424642762,0.3176432072239764,0.21149961271886994,0.919510543346405,0.717363905084812
18,18,34,0.0010677176260153775,0.004692480112465383,0.0073118875802987635,0.013696546141054632,0.48813642213901726,1.6489744287378754,0.2068005927345332,0.29987793361301673,0.8736606698264094,1.5326655335140063
19,19,34,0.002625882074579856,0.004016880794862201,0.016349388087880525,0.017580411947253283,0.5590735903037164,0.8709629681151704,0.2415407742099727,0.2598606410613554,0.8271463638281121,0.844108560964824
20,20,34,0.00016605897133772798,0.0006652472984667392,0.002794975733302322,0.008332893376525633,0.10689076956580723,0.41987591178407957,0.07240574688157975,0.21182284145273367,0.2517943105752571,0.7599909966903378
21,21,34,0.001280834607902815,0.002147215715570757,0.013730637636149814,0.011533690143152808,0.45686963950420784,1.0811599434576016,0.23172769583922004,0.23618399890232505,0.6480321800094907,0.7811949822361911
22,22,34,0.00044869093719224857,0.0008856765683457546,0.007069363162907607,0.006892432425890269,0.3120679127990597,0.5680420440917328,0.1961360856452409,0.19803260370530462,0.6763043478131294,0.66312446487775
23,23,34,0.002256992849973304,0.0019485199099093945,0.027790074181907317,0.012637092947886636,0.433920426732477,0.42767456665323156,0.3796586398692692,0.18940492181802981,1.129887028652079,0.5829946138506291
24,24,34,0.0016819129130400303,0.0025161929456874706,0.021115319228128475,0.016343355535804037,0.45731485459049614,0.6657703907852526,0.35648328799973517,0.28385344467201823,1.2635824855636149,1.0713751044381463
25,25,34,0.0018065023389627801,0.0016218483209992972,0.019580760053085053,0.009159329296708056,0.5451260838000214,0.5028410370746073,0.34361658398719397,0.1858487148047147,1.0179166934069466,0.7060048345528137
26,26,34,0.0005922301861573942,0.001049700168516325,0.011212990776745273,0.010165610619958762,0.3067371532704462,0.6085514938922606,0.2490025327047881,0.23602544999631553,0.8840153752004399,0.9335341024037189
27,27,34,0.0025143401110065446,0.004308252973160168,0.018827206948224234,0.017636716636875688,0.7820571472950499,1.4044637515748206,0.34177484987851453,0.2576539895776589,1.3264207813669653,1.19621408406734
28,28,34,0.0004716525675522622,0.0006985053089037646,0.011039460950426063,0.010335383895683888,0.3486054936588249,0.46887569174178295,0.3108047642754147,0.2669450528622541,1.0122263899668802,0.9928558595124023
29,29,34,0.00039971941982110045,0.0005607710915009406,0.009589951184085187,0.006858141831167111,0.354520820245585,0.43182481534882944,0.30947297844378385,0.21910099628839674,0.9722748920321465,0.8316745429033727
30,30,34,0.0004958016886174685,0.0007981557905860959,0.009746446537867407,0.00809093522051977,0.17663724954335897,0.35372370512048074,0.17630519027657368,0.16811974573274951,0.6376259706037886,0.6341393000981054
31,31,34,0.001622430081517771,0.0017683189051210392,0.018264216542079607,0.012751102614906506,0.5547151905210579,0.8234343281310713,0.3259473563555409,0.2690495406089069,1.081605629009359,1.0164008011221815
32,32,34,0.0007479585600348775,0.0017045394978518194,0.011785294319612576,0.01129391794812701,0.23810648343608,0.4143432070625458,0.2235169426044997,0.2055577567699406,0.7779864800326964,0.7715603945209563
33,33,34,0.0011992363874121698,0.0031617045007358282,0.013746814096949118,0.012021423874601419,0.4231281157802133,0.7770710884127575,0.2802477327778059,0.20518022149453344,0.8615567175781026,0.7562032534775864
34,34,34,0.0002571923829029455,0.00048373018217875025,0.005663358082529157,0.005953466465362641,0.5574634713942513,1.1917902182536222,0.2728503751842415,0.3065526472083919,0.9391646104700425,1.1933165796790701
35,35,34,8.178122459412407e-05,0.00017197781650481704,0.004857843276113272,0.004563496338523443,0.15045571287491305,0.3775504085788934,0.19837193914196072,0.2160296661584018,0.7444884584230536,0.9406286302075983
36,36,34,4.147445028981083e-05,8.41134811885762e-05,0.003486152026144897,0.002733185835591547,0.13367043345180504,0.3172959103450421,0.18960433398537777,0.16644055475187697,0.6645670241731054,0.6087607643741291
37,37,34,0.0015355763573418645,0.004334713088416495,0.013642034698825549,0.013873047422262414,0.6497214698397061,1.89012072816222,0.2967313681455219,0.29521300298056147,0.970309952602667,1.0358544413335538
38,38,34,0.000270684334629871,0.0005426733793888607,0.006536765010370051,0.005682597826833135,0.5117972443318543,0.7736406153525076,0.3273043520748615,0.24180201573580792,1.1960368800689192,1.1935649224556901
39,39,34,8.811752623468013e-06,3.6139797922540785e-05,0.0005121326551078806,0.0020612776221890306,0.011371720801382114,0.04658927435906764,0.01840290267394204,0.0740486775379965,0.06498873243174638,0.2614962801151608
40,40,34,0.00019921196888069115,0.0003037150933945038,0.006178186518167529,0.006037360344377629,0.23689675179091008,0.3772859519964168,0.21527367556358085,0.22087473658155388,0.7035256922245026,0.7862199999870896
41,41,34,0.0005409770517818449,0.0010547356695826328,0.009064951350035913,0.008036881241001883,0.25384428677053245,0.5643217196012933,0.18065023378414266,0.18381306661482838,0.6895388875375775,0.7397231240279205
42,42,34,7.244498868217079e-05,0.00024118660597642516,0.002512867912289457,0.0052539856497492736,0.16243207301971976,0.48341748709776977,0.11850169253605583,0.2671879738305756,0.419635969965531,0.9185246339588555
43,43,34,0.0017551031820831292,0.002188153339001237,0.01651617687414674,0.010798501666799786,0.36522875844007907,0.5064450675002569,0.23436835835523465,0.15970532236054646,0.8189195762662327,0.5840276301207014
44,44,34,0.00047073504433950907,0.0008821012593808632,0.009553799179711324,0.008978994705379972,0.38558469137505574,0.9073603814631892,0.29130347270299406,0.21454739022921837,0.858274527332362,0.6292758269683197
45,45,34,0.0038276087301817503,0.004260681657156504,0.029983824639416793,0.019867821196541086,1.2510744151111473,1.3224614386542077,0.5521490183823249,0.37180948839806327,1.8881343348937876,1.3775382114774617
46,46,34,0.0008958884867457965,0.002737558889381481,0.006584314215133963,0.013923621599613587,0.1731823007661775,0.65245378523655,0.08894404284951773,0.20566654432228446,0.4159973910493793,1.067259180538862
47,47,34,0.0009286833326046583,0.0019673625240144237,0.010263603283366299,0.011477240360949078,0.43557446572915925,1.156468197521663,0.2169095855754088,0.27866585164175484,0.7737073558656609,1.086330570346225
48,48,34,0.00048445861057189177,0.0005458707230879911,0.011035907027475974,0.0067811409764509025,0.33930177559309144,0.4244918552735212,0.2902414833798128,0.20184121446236233,0.8521187489523607,0.7029654398283744
49,49,34,0.0004158374202447971,0.0005038013710357579,0.010340931777404073,0.0073453616594460055,0.2739368759040885,0.36699978070217654,0.2644895205602926,0.20535738701508618,0.8984589361969162,0.7613738670223518
50,50,34,0.0009790159903305346,0.0017685691000355822,0.009137745494680369,0.008731868002796727,1.4354506532168563,2.6451541711693096,0.35116012021899223,0.3122342884353583,1.1404966738294153,1.0820470315193995
51,51,34,0.0006358098783239792,0.0014173350384980774,0.00682083352619563,0.008177732714302667,0.6697301133878201,1.4292199932495318,0.23956623081775272,0.29189074300862317,0.8931325573255035,1.1931309512416222
52,52,34,0.0012706107132437277,0.0014617275520611886,0.014995711300905575,0.01046049741658102,0.3471417830339359,0.4337901693554902,0.24391782722052405,0.18085744976346782,0.7290125388432952,0.6638846155908206
53,53,34,0.0022032606243021077,0.005722075139722768,0.011716912219793919,0.01806859892992502,0.9129844251198366,2.195833697088286,0.29844659676446633,0.33755164855295133,1.1033361317480312,1.2230426706662179
54,54,34,0.00042270747505480195,0.0004112690623635916,0.009480270064052413,0.005766149111014721,0.4956795973703265,0.5850617545573733,0.3154304202865152,0.2024791313285765,0.9458118909422089,0.733468472434517
55,55,34,0.0035662231667254888,0.0031972974936507847,0.03415478056515841,0.015956714646428286,0.45068877080784125,0.4210605738158663,0.3825554650496034,0.19590920788721083,1.109521192662856,0.5818958843245442
56,56,34,0.003563529228331925,0.002988337104818438,0.04313394766273525,0.024787672424470247,1.2870262950001394,0.8813926780467206,0.8410860278150615,0.4086320157501873,2.0186493480030228,1.171417691102075
