horizon,mse,std_mse,mae,std_mae,nmse,std_nmse,nmae,std_nmae,mase,std_mase
1,137.1708319966124,768.2930718111667,4.402611854029637,10.853010654322016,3.7323003801524037,5.1860198966826845,1.5620253284772236,1.1368277191419955,5.85893882029489,14.732377096310383
2,182.87379135924502,811.1706014929576,5.509411737030628,12.34990578195468,4.874128228872067,5.830780810963451,1.8051510765125938,1.27104595496149,6.270039687691001,14.75613900304007
3,110.68733053383268,750.5358879104717,3.7091471634659112,9.845281093208554,2.9215987269356036,3.2657534928647904,1.4170312017622386,0.9558354037301355,5.5354742724311485,14.569960929785154
4,116.68559933616123,755.5550776734976,3.885677590089686,10.079043169304967,3.4467938844460155,3.302434981381257,1.5670775669340418,0.995520850490867,5.7504237601841695,14.820350064528569
5,110.1508576891122,762.5276109203201,3.7224540149464325,9.812960542331199,3.017963060217809,3.177009476092773,1.4609678231691028,0.9399660083407974,5.504037705597048,14.793227739431781
6,113.05741414644167,771.136379870247,3.5539696263331995,10.021313039299823,2.6728003097813082,3.0051286582307046,1.356237533757938,0.9129184359549132,5.478589961268738,15.044795566671445
7,124.33855294517996,785.115389328288,4.054617554533715,10.387426410090411,3.3216834533887134,3.7369267650516926,1.5337836456339002,0.9844750836181614,5.646778539202049,15.041842116068398
8,130.2101741249262,783.4196609444267,4.206238391352635,10.607437693180872,3.1150688911433213,4.49276981013937,1.3807402621708154,1.0993749270585518,5.28847398251916,14.9937337989132
9,125.87268167174226,781.0476645400637,3.9467579897712257,10.502179883321185,3.0514953260026947,3.546484510022953,1.440922662214029,0.9875409893491474,5.500932643646557,14.913562610595273
10,135.1445236690849,784.0369218956405,4.295134413476084,10.80260827289499,3.2966752661170005,3.562674084783595,1.5436082266478837,0.9560067508336474,5.629200341390542,14.77978847494633
11,115.83145180271023,761.4105341881497,3.911247889200846,10.026644120040443,3.5632392706702394,4.145587845931278,1.5641261784670253,1.0567632579467798,5.62763989302695,14.80462581200219
12,138.0912848574625,777.1442368568503,4.443228478525199,10.878832866812015,3.7749785435084693,4.45204884503504,1.595423081122777,1.1088749877495196,5.698916762665498,14.837666671616018
13,126.27046675595122,761.9228399949423,4.194708870906456,10.424724763308168,3.6342912730692394,4.893782592599946,1.5732162470618885,1.076699546205666,5.693384963398178,14.893780251470154
14,122.3168524995487,759.9498147792184,3.88624122096043,10.354418546803796,3.1053653857274113,3.868197763907347,1.4365777972647373,1.0205927900734004,5.713139086304342,15.028632507336914
15,145.84377702433238,774.6307438544295,4.731114593206668,11.111270382457743,3.6446325224265,4.028882686729519,1.6021366380885536,1.0381669997824365,5.8889937616848185,15.18459908685388
16,106.17429617903976,758.1827605924875,3.674727439880371,9.626560931866468,3.6041501502953834,5.989397816015627,1.5015114713825433,1.161728652203919,5.8619515635073185,15.387679522522925
17,138.03904944189622,781.1874660769747,4.6668829917907715,10.782358367830279,3.840770861534539,4.252880524818127,1.6597117315247363,1.0421745781064204,5.932952968787183,15.277923692479296
18,106.04260602228055,773.2476370260987,3.4293274972953047,9.709908189570893,3.0144392450807467,4.2974670347894435,1.3864737821048965,1.0450500889386434,5.608434493361297,15.387608098911373
19,117.66331677847883,776.3063194563167,3.9431420868518305,10.105193992843086,4.016211356414715,4.8873539645735615,1.611601497813621,1.1911977030868297,5.921828131647963,15.50028285155386
20,135.93886326440793,801.0062300936753,4.314621747708788,10.831569695033464,3.9077025348452996,6.6460318219272665,1.5758325200546168,1.193505091112978,5.825291025872324,15.5924351406547
21,141.30429212789178,789.1762860557344,4.773413789038565,10.8866345831065,4.5383054754587215,5.679476345373386,1.7344161842164456,1.2369745257415283,5.8635230316031794,15.407746544768676
22,139.6134645693063,793.1340898554031,4.051731427510579,11.099411596960241,3.831029245973339,5.7763185703517275,1.5022700571628542,1.254676808402944,5.629454707325089,15.447556175806813
23,132.32336090630687,778.9622310578718,4.3017557368559,10.668563959416678,4.190084597306457,6.503920053879272,1.6384865863696105,1.2269662977281395,5.786336014741192,15.201978303069328
24,121.79121499577398,765.2959090536976,3.9052588518928077,10.321829591165564,3.831614076828926,7.171922218098706,1.4782647744332458,1.2831006682908228,5.444243509285882,15.072142274061262
