horizon,mse,std_mse,mae,std_mae,nmse,std_nmse,nmae,std_nmae,mase,std_mase
1,0.06379298721440137,0.06482472591944594,0.20444002151489257,0.14831475388173523,2.0496582932770253,2.133029897709344,1.1565524101257325,0.8438274866031388,4.460508811473846,3.2350251044770357
2,0.06692195513414845,0.044507900527000606,0.22707998752593994,0.12392188937279928,2.027644447181956,1.4566883073127976,1.2389355396851898,0.7019139122075254,4.939025746285916,2.657813521763563
3,0.08910557965282351,0.06169537710377493,0.2663800001144409,0.13471181791892184,2.3013360500335693,1.163063226679877,1.4038673758506774,0.574884678534454,5.6783166289329525,2.5563278827857756
4,0.09564812293974682,0.07643390963109632,0.2675800025463104,0.15507761151368,2.3891854396089913,1.460531786272742,1.390463574230671,0.6751270586671664,5.693861889839172,3.0544654508610423
5,0.10508178195450454,0.08019219779275275,0.2857199966907501,0.15312042788257532,2.7363406121730804,1.7118307604713647,1.5064897954463958,0.6832489262293182,6.142206454277039,3.1482847835332506
6,0.05520938504487276,0.04264383080310291,0.21688002347946167,0.0904015403554222,1.9369144320487977,1.5427050557772588,1.265139400959015,0.5799454663855521,4.949542236328125,2.2917435641918242
7,0.0867904090322554,0.07824914292304903,0.2545199990272522,0.14835760040156112,3.8559214413166045,4.292371511500616,1.6100794196128845,1.124084377903503,6.18941445350647,4.233585448906378
8,0.09302549521671608,0.09591758730844561,0.23781999349594116,0.19096372521499178,4.000237065553665,4.616481241400712,1.4895446300506592,1.3347261136269117,5.822475075721741,5.0174018844947925
9,0.0919925526919542,0.07482952266096794,0.2603800058364868,0.15554679840444952,3.59794524803292,3.6879489472939517,1.53306380584836,1.1169873075259207,6.044711199402809,4.166140237259467
10,0.08470745214872295,0.07411257244324797,0.2418399930000305,0.16192860017993835,3.5506103977095336,3.9449724908135217,1.4696950174868106,1.1792400245408048,5.799034118652344,4.431949219409633
11,0.06353756443131715,0.06356554553247182,0.20377997756004335,0.14836200277643485,2.586391805112362,2.759747420532217,1.2564790099859238,1.0038188560553032,4.918327283859253,3.8063030784320064
12,0.06258825762779452,0.06464884877102867,0.19523996710777283,0.1564276604082629,2.6417625847272577,2.956272625951229,1.2287830121815204,1.063886716107905,4.789645326137543,4.022987723325094
13,0.04918049122206867,0.04094911914588851,0.19277997612953185,0.10961921817580991,1.925099068880081,2.0355195158780073,1.1419006824493407,0.7881382185863862,4.4269720911979675,2.9413988714448513
14,0.036512131057679656,0.04114911502915828,0.15838001370429994,0.10690137036955176,1.3850212544202805,1.530306469756692,0.9480199217796326,0.6973374330177038,3.637785291671753,2.6444206345293444
15,0.032666088262703855,0.034572293384616475,0.1467600107192993,0.10548738207110943,1.283905231737299,1.3487630846773693,0.9012912962585687,0.6867162720955373,3.3922372475266456,2.636640001711622
16,0.02551988041959703,0.023909112222329998,0.134419983625412,0.08632003786638914,1.0540232597617432,1.023507589787992,0.8476515986025334,0.5792322786016834,3.257771998643875,2.204769108446015
17,0.029726154007948934,0.029179383595457853,0.1423199951648712,0.09731995128978058,1.2713076785206794,1.065558311235184,0.9245276480913163,0.6454117361665881,3.400218552350998,2.350413595513248
