horizon,mse,std_mse,mae,std_mae,nmse,std_nmse,nmae,std_nmae,mase,std_mase
1,0.00011950042949039247,0.0014820784421066297,0.004439342318935332,0.009989628077700374,0.04892429767091602,0.9568862268965169,0.09720783124357264,0.19868300218702986,0.32006167391003093,0.7365186723313013
2,0.00010717779180660751,0.0009005051076032846,0.004311112773673628,0.009412337578395092,0.04509210508473879,0.6290896345403241,0.09435190355741392,0.1902362304662493,0.31206726696157866,0.6799600600099036
3,8.486061056299923e-05,0.0010827129316700592,0.003615181560740351,0.008472961292627068,0.09965496938169166,12.113817650571566,0.07964224517953263,0.30547027073387817,0.26422931801762484,1.1148158652253166
4,5.295341438282246e-05,0.0005631348077304763,0.0030276705993737816,0.006617146294329329,0.03562474005546033,2.737977518933301,0.06869765138526357,0.1757992387652579,0.22745821956538254,0.6372426102599683
5,4.817828896845576e-05,0.000687234332879967,0.0030184656551507138,0.006250372308388325,0.03765396522242085,3.221277758459519,0.06994647287850425,0.1810012623833639,0.2309955773957607,0.6636844177860934
6,6.404885935366315e-05,0.0008595162032980292,0.0034703790073566648,0.007211472057538433,0.024864880332869814,0.3389543735802075,0.07912978964854751,0.1363941228253228,0.26075669720609723,0.453835192249644
7,8.736081707029105e-05,0.0007726340452292625,0.0043056018744959965,0.008295939343008766,0.03938373111251137,0.6252381128365057,0.09741013654296664,0.17290169574891412,0.3203618553087563,0.5792558932181097
8,0.00011978540627323747,0.0008306159447864962,0.00491530536097112,0.009778812789666625,0.049882154267837056,0.5938290573228805,0.10836696331974564,0.19529146305624726,0.3565736691886643,0.6488402824452588
9,0.0001315284751863927,0.0010032658902637138,0.004967532008079214,0.010336929003124488,0.05585596200604156,0.7706795660877027,0.10887933925650045,0.20976475290618216,0.35937429437664703,0.7011848811258684
10,0.00011092742088533204,0.0009553923078202932,0.004432914229286009,0.009553883635807722,0.04012404632385555,0.4321747960499852,0.09591505605409614,0.17585320100785679,0.31711244304037317,0.5982098684454833
11,9.101458240462628e-05,0.0011159656307965892,0.0038055925177338562,0.008748259701405163,0.0420613355964944,1.6295226444751032,0.08301385343337538,0.18753675788817722,0.2737445326501489,0.6352152914638839
12,5.39991766723318e-05,0.0004889389851786035,0.003275897881088417,0.006577816489995357,0.021305569248045907,0.22905272850918904,0.0739061940439349,0.12587074204173168,0.24357780605857116,0.4149196516909807
13,6.437384026699284e-05,0.0006325095773197744,0.0033678582931942827,0.007282264130150555,0.028369253152111695,0.26857743245663923,0.0777859187047179,0.14939412317240833,0.2546571700762344,0.48374853046166527
14,0.00010381395661207715,0.0007931196195951251,0.0041435015357490085,0.009308348496972482,0.04671656004788948,0.32066529436127217,0.09481517047041559,0.1942334766983777,0.3111324075075387,0.6380427377453092
15,0.00023940061924644567,0.0019667880575422224,0.005701555349326202,0.014383771622415258,0.09379179739771233,0.6002303135124065,0.12588999735958464,0.2791836418944415,0.4140598704924453,0.9146375418951018
16,0.00032650173953349486,0.0025101957455831696,0.006973690953617872,0.016669414324380447,0.13874044400247557,1.7326798296407038,0.1523240120204563,0.33990857471734154,0.504680999697762,1.1619715232837118
17,0.00023965783886958992,0.002068201317303426,0.006423859701095805,0.014085164732715231,0.13333711293098555,3.142322232738184,0.14331317042005234,0.33585480232482134,0.475000038331162,1.1499293762908125
18,0.0001464812809664115,0.0020320227533430486,0.0052089337440225595,0.010924664316835048,0.06375282226084882,0.991129083269178,0.1151073040507967,0.2247290163105217,0.38328239936431907,0.7736081718100012
19,9.730247147944885e-05,0.001706106017227783,0.004162679104962098,0.008942850439795268,0.05820779839485611,4.235778989377973,0.0918546565865846,0.22309307415403087,0.3077597281952795,0.8296034781624865
20,5.4046722943024446e-05,0.0008274908250317636,0.003395243675740721,0.00652066278917758,0.06483603290383617,7.514235994878955,0.078383414030357,0.24226446763102458,0.2621648701829453,0.9235062325577308
21,5.237703946268857e-05,0.0011323673414152919,0.0030347531988777,0.006570183624860298,0.07003967382146316,7.918849791617245,0.07214176190190626,0.25462764777900915,0.2392720385910953,0.9583780173301298
22,6.731415473623745e-05,0.0010410352668871763,0.003461448282177279,0.007438583928205127,0.053399290415807085,4.036289412400845,0.08135269664996621,0.21628922468242848,0.26929132525893323,0.793153011515229
23,0.00010518384058662458,0.000970799901460621,0.0042834047161250674,0.009318598861293947,0.04228621941974733,0.7950480024132351,0.09585172777935154,0.1819303864749814,0.31699979665267397,0.6195911915047122
24,0.0001928474358262488,0.0016287865466624962,0.0052684739389325,0.012848759403057079,0.07200321806677779,0.95218687893215,0.11377481237725184,0.24301956792441598,0.37444634978835,0.8236906653334192
25,0.00020386721119664613,0.0017360499198095715,0.005352729141324393,0.0132368992625122,0.07478378111975306,0.9892676300178075,0.11638821590925517,0.24746224800331956,0.38380939685051235,0.8368017121329011
26,0.000129054225243776,0.0010908068057004668,0.004574381923853731,0.010398521788144476,0.07323172489027564,3.91852758451371,0.10176503306419102,0.2507500800230735,0.3378820722612383,0.8837469392573577
27,8.505050469042647e-05,0.0017454871077408893,0.0038081018167600874,0.008399337191631561,0.26801781246565787,40.42181463441744,0.08749900536898499,0.5102565460879964,0.29128467045360523,1.87044744958267
28,6.985186426432984e-05,0.001541894714477483,0.003482896761197381,0.007597453143859631,0.22445030072811625,33.624267083130974,0.08202337163924917,0.46660739602223383,0.27203763370226275,1.708266103141999
29,6.222230331825621e-05,0.0007269661092155258,0.0035932984327448412,0.007022144245066435,0.09228906534246221,11.131721736901362,0.08403185334517799,0.2919378566606001,0.2776099580948867,1.054710688681292
30,8.724400362393086e-05,0.0010649388439415604,0.004111590120755341,0.008386824821518528,0.033759338930116886,0.3334315175316786,0.0927734609938906,0.15859515749352363,0.3060712552250821,0.5347734331570678
31,0.0001365253065874958,0.0015209192076859424,0.005023349535771205,0.0105494675820663,0.05057728092150572,0.5793239907774986,0.10996582864497165,0.19617542550414083,0.3634343117637833,0.6681181293640882
32,0.0001874046285676396,0.0012941123689891908,0.005869817096233497,0.012367290551596953,0.06260485412915473,0.45716687499220465,0.12481026901622654,0.2168576741755931,0.40921511148741213,0.7216981633723623
33,0.00017827419478344447,0.0012562496877469417,0.0057172174882062915,0.012065969448918183,0.06704873059683755,0.650451037817313,0.12284193408623528,0.22794426861912329,0.4021626788800216,0.7521957802205775
34,0.0001240405547485192,0.0012255503893394606,0.0048058589188553205,0.010047102813010765,0.05651268466187422,1.5805792808599375,0.10497628963253786,0.21329009222791867,0.3458934454233627,0.7159718437606675
35,8.910025114947934e-05,0.0007884093772436895,0.003959207671007363,0.008568834556255907,0.028483353987580114,0.21186441145912238,0.0859105488966109,0.14526779280547505,0.28590961993641023,0.5057652475085714
