user_id,user_name,query_index,query_datetime,mse,mae,nmse,nmae,mase
0,0,335,2006-01-14T23:00:00.000000,2368.7568359375,25.399856567382812,0.3300175368785858,0.2998054623603821,1.2789839506149292
1,1,335,2006-01-14T23:00:00.000000,1075.628173828125,17.965307235717773,0.5297256112098694,0.39868420362472534,1.7372565269470215
2,2,335,2006-01-14T23:00:00.000000,922.7835693359375,15.033365249633789,0.5890710353851318,0.3798306882381439,1.7432249784469604
3,3,335,2006-01-14T23:00:00.000000,1795.7401123046875,22.21211814880371,0.8855119943618774,0.4932481646537781,2.2224724292755127
4,4,335,2006-01-14T23:00:00.000000,3323.433349609375,32.90974426269531,0.6630437970161438,0.46483856439590454,2.006655216217041
5,5,335,2006-01-14T23:00:00.000000,8959.654296875,48.43421173095703,0.5172089338302612,0.3679930567741394,1.5733016729354858
6,6,335,2006-01-14T23:00:00.000000,336.54986572265625,9.740344047546387,0.19816355407238007,0.23635315895080566,0.9862222671508789
7,7,335,2006-01-14T23:00:00.000000,709.2843627929688,13.297115325927734,0.540199339389801,0.3669646978378296,1.5673937797546387
8,8,335,2006-01-14T23:00:00.000000,1531.41162109375,20.50408172607422,0.8360058665275574,0.4790700376033783,2.0706825256347656
9,9,335,2006-01-14T23:00:00.000000,847.2510986328125,14.68591594696045,0.6498241424560547,0.40671759843826294,1.7173213958740234
10,10,335,2006-01-14T23:00:00.000000,886.7186279296875,14.438536643981934,0.6418281197547913,0.38845404982566833,1.711211085319519
11,11,335,2006-01-14T23:00:00.000000,298.2347717285156,8.80688190460205,0.42437049746513367,0.3322122395038605,1.4375604391098022
12,12,335,2006-01-14T23:00:00.000000,1394.97216796875,19.650081634521484,0.7264914512634277,0.44843220710754395,1.914766788482666
13,13,335,2006-01-14T23:00:00.000000,1129.0086669921875,16.715438842773438,0.8062945604324341,0.4467000365257263,1.9956773519515991
14,14,335,2006-01-14T23:00:00.000000,2111.62646484375,24.585773468017578,0.8516084551811218,0.4937366247177124,2.105269193649292
15,15,335,2006-01-14T23:00:00.000000,507.76214599609375,13.252059936523438,0.8713392019271851,0.5489677786827087,2.1992669105529785
16,16,335,2006-01-14T23:00:00.000000,1627.1605224609375,20.874719619750977,0.8991711139678955,0.49071189761161804,2.0433120727539062
17,17,335,2006-01-14T23:00:00.000000,1586.4979248046875,20.7457275390625,0.8953381776809692,0.4928360879421234,2.134596824645996
18,18,335,2006-01-14T23:00:00.000000,961.39599609375,14.128849029541016,0.7204829454421997,0.38678306341171265,1.6468336582183838
19,19,335,2006-01-14T23:00:00.000000,1076.58544921875,15.053247451782227,0.7718507647514343,0.4030626714229584,1.7572087049484253
20,20,335,2006-01-14T23:00:00.000000,1685.3187255859375,21.99604606628418,0.839155912399292,0.490822970867157,2.1671934127807617
21,21,335,2006-01-14T23:00:00.000000,1206.11865234375,18.45124626159668,0.6816332340240479,0.4386378526687622,1.7585110664367676
22,22,335,2006-01-14T23:00:00.000000,1824.062744140625,23.16011619567871,0.8252780437469482,0.49263009428977966,2.223870277404785
23,23,335,2006-01-14T23:00:00.000000,14781.7919921875,66.41793823242188,1.3004974126815796,0.6229835748672485,2.80686354637146
24,24,335,2006-01-14T23:00:00.000000,1821.071044921875,22.497655868530273,0.9912780523300171,0.5248939990997314,2.273313045501709
25,25,335,2006-01-14T23:00:00.000000,664.132080078125,12.599188804626465,0.6212555766105652,0.3853456676006317,1.6411575078964233
26,26,335,2006-01-14T23:00:00.000000,1134.427978515625,16.324525833129883,0.8505381941795349,0.4469912648200989,1.9855916500091553
27,27,335,2006-01-14T23:00:00.000000,1218.677490234375,19.808483123779297,0.5594567060470581,0.42441433668136597,1.831486463546753
28,28,335,2006-01-14T23:00:00.000000,7590.9990234375,45.738319396972656,0.7057101726531982,0.4410054087638855,1.8140671253204346
29,29,335,2006-01-14T23:00:00.000000,974.5029296875,15.328126907348633,0.7077254056930542,0.41307589411735535,1.7684673070907593
