user_id,user_name,windows,mse,std_mse,mae,std_mae,nmse,std_nmse,nmae,std_nmae,mase,std_mase
0,0,33,0.0010256155184117342,0.0010621326727977178,0.009471128158497088,0.004401073922853018,0.43207447307015007,0.780924385781999,0.17389853795369467,0.11584289911160339,0.6084915625326561,0.3828622600781654
1,1,33,0.0006863928253799465,0.00045126687648886887,0.00850080349482596,0.0032056895425144846,0.30744115308378683,0.23306670316801362,0.17778597185105988,0.05810894798478999,0.6302024089928829,0.19900716584963013
2,2,33,0.0016430430484681644,0.0006336297937392531,0.02364713613959876,0.0037345085793804994,0.2535764213764306,0.11167861402670283,0.29266561567783356,0.053406467534137275,0.8443553014235063,0.14776927081843544
3,3,33,0.0003367844812711348,0.00028009008820811197,0.00663021020591259,0.0031082166832755885,0.26501587710597296,0.23594027273949783,0.1841378209717346,0.08255977955316406,0.5430196559790409,0.24280398097686995
4,4,33,0.0002037514597318615,0.00025524910346711913,0.004527069346019716,0.0018945699427534556,0.15728865648535165,0.15778380906152567,0.127515107054602,0.051311238603051916,0.47893035682764923,0.19134408962850702
5,5,33,0.0004891948688468387,0.0002872905122364115,0.00871622995614554,0.002333255514212074,0.11296502184687239,0.06586905275369519,0.1324283013289625,0.03295837270920209,0.5125319370717714,0.13412056488893723
6,6,33,0.0002874330199450593,0.0003004962400325916,0.007512382894867297,0.0028908306803192073,0.07874362165051879,0.08030199126866785,0.12436544533931848,0.04738970984529243,0.4363955638625405,0.17320798122329034
7,7,33,0.0003235356980991183,0.00023220721814810354,0.0077571056388092766,0.00248237166198644,0.1112227923603672,0.08275450398982949,0.14386173292542948,0.048586958626143366,0.48669271938728564,0.18010693042047507
8,8,33,0.00022344366031272025,0.00031320857085612625,0.00654552923515439,0.0033590772541225657,0.10489131256260655,0.11599249786140281,0.15096528399171252,0.05894484428926595,0.5347262964104161,0.2064343307246281
9,9,33,0.0035105853290367645,0.002793908944368648,0.02327820256521756,0.009179119515569673,0.4350826761149096,0.2719130954997461,0.2592034134449381,0.09576485722956747,0.6771105500784788,0.29929342455940566
10,10,33,0.0002649662097665538,0.00017326082495549964,0.008248662830076435,0.0027372841599132623,0.22902913346435083,0.15390917186579486,0.24150151352990756,0.08088407435581395,0.6263373855388525,0.21727982054269565
11,11,33,0.00047344643760218537,0.00035667687373518126,0.007217886272084081,0.003041278621599056,0.20155459360191316,0.15574158202879143,0.14928490623380197,0.060791967515080966,0.5068840032274072,0.2021730092359776
12,12,33,0.0012114706296415534,0.0009259331405348389,0.012426444477486339,0.005079634418020288,0.4719193843616681,0.3816851110154341,0.24378317707415784,0.09212503381391464,0.7018807864550388,0.28228777437984376
13,13,33,0.00017521555056384497,0.0002169996889132967,0.00536198445567579,0.0031569787474496963,0.12431507185101509,0.164254750756439,0.14204587448727002,0.07684412413907178,0.4728221514008262,0.25624541343347407
14,14,33,0.0009345689587379721,0.0004652930045221848,0.01587251593556368,0.004770341070815747,0.19007548757574774,0.1233329666697293,0.2243209585095897,0.08723485485029843,0.7025799642909657,0.3114281290531578
15,15,33,0.000578473768572704,0.0004849893033238004,0.009048236096560053,0.0031506669002293397,0.28968414201429393,0.20883070343399654,0.20451114236405402,0.05534981236597676,0.5673510983134761,0.14889513393915385
16,16,33,0.00015144595450325679,0.00018511300142084555,0.005934940650177216,0.00392354543271168,0.23888530453250773,0.3194383252145601,0.2409393349944642,0.20026602565188092,0.8085652377569315,0.778342052048171
17,17,33,0.0005623793750242894,0.00047433288802754136,0.010884221671431354,0.004635653388305772,0.17370065279079205,0.12616272396177905,0.19568423159194714,0.07349245520229446,0.5534323002352859,0.23068043741329322
18,18,33,0.0002481686705405909,0.0008554955261386496,0.004013355292210525,0.0031051598660409075,0.3178341426943062,1.166262138653957,0.1371206580237909,0.11364450556402726,0.5005857845147451,0.40638170567350523
19,19,33,0.0011618329242055277,0.0006957422924015078,0.01196771738768527,0.004352772767340295,0.2651357291774316,0.16837422767639357,0.17837131362069736,0.07029193377170215,0.6200406596516118,0.24588583214189108
20,20,33,7.815651433805793e-05,0.00026716498316578275,0.0021823316611434248,0.004208571976747721,0.04198599200004317,0.1361905327418035,0.06030914407562126,0.0946018937867261,0.20012692700732837,0.2910817377288597
21,21,33,0.0007632082533091582,0.00034610484225553194,0.011531546646658557,0.0035647499174619175,0.2116332711143927,0.10527926550124314,0.18935272690247407,0.05272261671782029,0.509680436641881,0.14154582147213393
22,22,33,0.00018183365324203447,0.00016002316377811138,0.004837496276719101,0.0016245619856465729,0.13884252625884433,0.12059186145479758,0.13374294318032987,0.041758868418325955,0.4718652322436824,0.1462862696968681
23,23,33,0.001235508028361382,0.0006378800549911276,0.019645463872813816,0.004042435387275478,0.22604553040229913,0.12170771502358148,0.26480765640735626,0.055976385347508734,0.7955086104797594,0.16265407643706417
24,24,33,0.0010887350001598172,0.0008562476232612533,0.01656500740456536,0.008588083226330711,0.3234315494244749,0.3285498532324928,0.28699068996039306,0.19322844806154107,1.0021330723256776,0.6371066316450813
25,25,33,0.0009712670946486689,0.0005759544426293835,0.013407275997892473,0.004575834707769431,0.3154252571138469,0.2520508987103417,0.2354149016918558,0.09093426031729421,0.685906806678483,0.3151191352848102
26,26,33,0.00020142787858882608,0.00016710979343887312,0.006496663177103707,0.0020792204584397004,0.09909286649163926,0.08072228057366895,0.14454073255712335,0.04551768525325378,0.49542728969545075,0.1598063475500145
27,27,33,0.0013615892683061027,0.0015495141813601878,0.012479980306869204,0.00774512350486307,0.4815767997537147,0.5658588780546171,0.2327338486458316,0.11581824945048787,0.8711156131643237,0.4204732078211819
28,28,33,0.00029816190434565107,0.00026876850803980045,0.00812347237528725,0.004389328446737179,0.25005911482554494,0.21756493022179357,0.2381828883380601,0.12286770585907661,0.7756074350891691,0.42619306712924754
29,29,33,0.00029267508734571464,0.00027600893973994456,0.007812968857417052,0.002648926397112243,0.30002374585830804,0.38686595533422535,0.26182184368371964,0.1528201433312091,0.8178220544800614,0.5580698523629528
30,30,33,0.00026356739126089394,0.0002245475550294335,0.007362065244127403,0.002742285280327918,0.07977951594600172,0.07195287241818435,0.12756584810488153,0.04845736848822794,0.4621550973617669,0.18404421771010876
31,31,33,0.0009249524283046467,0.0008148231724507339,0.01229851646348834,0.004418048399942088,0.2689540781306498,0.23072271311477457,0.2106799797126741,0.07552509780665527,0.6793958029963754,0.24588757045921047
32,32,33,0.00029364549702608423,0.0003499361197163577,0.007278566756709056,0.002933261360809077,0.11277041081903559,0.13809235880905163,0.14160896679668716,0.06080936376766544,0.4829571924426339,0.21323281959605445
33,33,33,0.0006521784113526033,0.0005333007962209703,0.010722888831162092,0.0034881397769767467,0.26410146915551386,0.19960104233502077,0.21692753425150207,0.0619087658362519,0.6494415655280604,0.18987294416184017
34,34,33,8.023044788249976e-05,0.00011358641068480007,0.0032307862473482437,0.0021490894764256653,0.17014685148994127,0.24213190219948352,0.1503568050084692,0.10314428740385248,0.5108392915942452,0.3538683361094635
35,35,33,7.155261419305161e-05,0.0001050480643677189,0.004043313417103932,0.0021447103165018106,0.10719628160762967,0.15880597403744995,0.15683518530744495,0.08644351405926712,0.5723722206823754,0.3248372747107837
36,36,33,2.6102739480627474e-05,1.9375698071615466e-05,0.0029036671480615482,0.0011883321645402706,0.07057752336064975,0.04872401511988467,0.1517365464206898,0.05578526929626658,0.5208324230078495,0.18524133725407593
37,37,33,0.000505450860090963,0.0006860278526608324,0.009160682001630917,0.0036373586805570467,0.2406534074495236,0.34914657572747193,0.19826363365758548,0.07674059386476301,0.6518294919620861,0.27024066753495973
38,38,33,0.00014602527247034507,0.0001729590892983345,0.00548640540165996,0.0040947590961592254,0.36357744749296794,0.44083855837050934,0.277715060747031,0.2103514521276188,1.0360232600660035,0.8792241828900489
39,39,33,4.404085263049086e-06,1.617523493205708e-05,0.0009535998352944399,0.0008982145554470674,0.005508638921927548,0.019868497221147006,0.03414397184370142,0.03140600355321397,0.12185450101440604,0.11465763306963082
40,40,33,0.00011200036238512962,8.668774658149634e-05,0.0044407454164077835,0.0015156562343087814,0.12966925362971696,0.0914064761032465,0.15271042513124872,0.05084197911870842,0.4850959452715787,0.16833999717420292
41,41,33,0.0003458841275653068,0.00022791791763700548,0.007539385746261387,0.0030719080103711735,0.1138558518705946,0.07396604377512644,0.1373430680144917,0.05326673418641523,0.529548272038951,0.20667390785574416
42,42,33,7.382699935433403e-05,0.0001590929475034907,0.0028738527819796495,0.004379632963812273,0.12503253689360325,0.2944978900203582,0.12050349773331122,0.18994950334166516,0.4397751831195571,0.6726782715889603
43,43,33,0.0011178809694353151,0.0005578489540960219,0.014162771798896067,0.003065427605078034,0.22446010837500746,0.1383865865606504,0.19853549789298663,0.0492834055271389,0.7001553873221079,0.1722140195148581
44,44,33,0.00021645164677906769,0.0002154787515225823,0.0071517403667905564,0.004730692071298766,0.14926892349665816,0.13230209057952028,0.20688834154244626,0.08479542156270287,0.612304272073688,0.25040580139307983
45,45,33,0.0020051892232996497,0.0012344183677132836,0.020412778270176866,0.007699478708022282,0.5904651182619008,0.38202380046066886,0.36697187613357196,0.21334809645120856,1.2004698433659293,0.7083850990816838
46,46,33,0.00029258676087892763,0.0007723109963769853,0.004928551977641429,0.007314786369576116,0.03906319339435096,0.0949294202825166,0.06776665597025192,0.0771127799018692,0.2848116590669661,0.362290575232663
47,47,33,0.0005376981796209955,0.00041219433018417954,0.008102859201079065,0.0031459226532949964,0.21583650193431161,0.16453276065427833,0.16443623241150018,0.06992170712556363,0.5614163189223318,0.23783500895328097
48,48,33,0.00038764244042492163,0.00048724035410653533,0.009433852254667065,0.004148135991377293,0.2627940395790519,0.4039877440358151,0.24085354217977234,0.11457326020381778,0.695748561259472,0.3511724616668317
49,49,33,0.00015526827320916874,9.629793598729363e-05,0.006519094518752712,0.0018451432856076767,0.09277459061845686,0.05422411443031637,0.16052185947244818,0.04266250463263304,0.538461502754327,0.1551884715684788
50,50,33,0.00027830033688973566,0.0004788235528009136,0.005323269785466519,0.0035477963335828295,0.3657475910290624,0.7044909961212455,0.1884598865201979,0.14206782684076408,0.6346159017447269,0.47006535952766226
51,51,33,0.00039273869578843886,0.0005071648957678199,0.004536340143672671,0.0023510868330592896,0.4668246369639581,0.6297525349075528,0.1525914678067872,0.07969430200488062,0.5444181882070772,0.270350411689153
52,52,33,0.0005304396730604243,0.0003172178665352963,0.009703824973919174,0.0026272636238681584,0.13753797915397267,0.08406105643060048,0.15581480368520273,0.04242557635847121,0.4404428903803681,0.13069473083083558
53,53,33,0.0008976624714126625,0.001800919995536046,0.006782914173196663,0.006226332714981883,0.5924164485750776,1.6421225929428027,0.19350551610643213,0.15921308874605705,0.718620265975143,0.5889583779866334
54,54,33,0.0002156071785782732,0.0001407213976223071,0.006975323420413064,0.0037878357737961754,0.21955784015131719,0.13447366923638365,0.22189945727586746,0.11384078256205553,0.6580394867694739,0.3554888992861121
55,55,33,0.002102822111213975,0.0010776370828612472,0.026511734972397488,0.006348605289498228,0.24566818615703873,0.12172171882918516,0.2890159334197189,0.0752341206636771,0.8551138513015978,0.213179738795111
56,56,33,0.002648652456242196,0.0023506984181778665,0.03613564637348508,0.017131612753229462,0.9662758737350955,0.9010787166127525,0.6944366867343584,0.3181560569815125,1.7199290719899265,0.7789485140550353
57,57,33,0.00015864986065053293,0.00021108318073044706,0.0045364398833815794,0.0026808927159103816,0.15133086881233435,0.22939825117835816,0.14411310851573944,0.0893594653439835,0.45429017597978766,0.3095542780004959
58,58,33,0.0006958722365335702,0.00036448158452412983,0.010963885875588114,0.003088311812426396,0.26449264405351697,0.13496936770089435,0.213058393787254,0.05846049048848063,0.7440064115957781,0.20476697071479116
59,59,33,7.156769842450475e-05,0.00010149071603216027,0.0035594817159245863,0.0017655942358731397,0.07327150945749247,0.10383201806293527,0.11340680560379317,0.054370507085255794,0.4244067903720971,0.20923369332727376
60,60,33,0.0002709863208634267,0.0002290087520600091,0.006426191535975897,0.002809332302675512,0.1709370632571253,0.14993696301607384,0.15938218502384244,0.06786496974449836,0.5574437145030859,0.25424794696762254
61,61,33,0.0006650038256228788,0.0005855252810758305,0.008843599007267392,0.0035803067354928486,0.23446500357804875,0.30123833774851105,0.15729371684067178,0.07970405813214211,0.5245449082417921,0.24916648274671185
62,62,33,0.00033279344698354237,0.00034193377233489547,0.008978236071539648,0.0030145276558876354,0.2604443147552736,0.25079595832302276,0.25695649760239053,0.09792273006805494,0.6696093714598453,0.2644961643575576
63,63,33,0.00031462797036249066,0.00024281462511103167,0.008407057705688092,0.0033763966495957243,0.12681410777749438,0.09036784407802956,0.17026055248623545,0.06124096209361164,0.4800326537453767,0.1821213302877074
64,64,33,0.00043374156600541687,0.0002678547639608136,0.00817434915877653,0.0026893535283431954,0.12443431432951581,0.08475356819876696,0.13643741020650574,0.042975062044981895,0.46692434133905353,0.14806493392856498
65,65,33,5.587521029541897e-05,6.477072800725643e-05,0.0026124574589740596,0.0010755719100668797,0.11824587986550548,0.1290276114275631,0.12447026913816278,0.04139181740813137,0.4269918609749187,0.14272543695531464
66,66,33,0.00024349024031587098,0.0002868326851461422,0.006618737384225383,0.004305224983835296,0.16277627568960076,0.24092893510978425,0.16725853887019734,0.12542918561866487,0.5302801527308695,0.4289311347416158
67,67,33,0.0008556904548172359,0.00043079729256084677,0.01111141856138905,0.002449781348063485,0.2611633010885932,0.15708722641241624,0.19204800553394086,0.04360412563649393,0.6047812384186368,0.1311462066126544
68,68,33,9.717000376736685e-05,0.00017100650759686745,0.0040028068893165755,0.005084883378027206,0.14561533899519197,0.26742261127748507,0.14420510755118096,0.1819301413484495,0.5055040859363296,0.5878247714301642
69,69,33,0.002220857824408392,0.002170991700107197,0.018411023577562337,0.010186711675582091,0.4734280950541495,0.5062922017089079,0.2776752394821608,0.2040142638576596,0.9060943000244371,0.5937153765691061
70,70,33,0.00010802054084430866,9.330009844906471e-05,0.004683579367613702,0.002885634909663313,0.14151199416003443,0.11368761968728035,0.16876422049421252,0.09960357851685898,0.5187867744402452,0.3202355480850843
71,71,33,0.00036723617185171776,0.00036834035793648404,0.008335874415934086,0.004150532885578285,0.10208069324267632,0.09677732250476245,0.1398095375660694,0.06551429318782409,0.4608909776716521,0.22809600405666786
72,72,33,3.378168125064721e-05,5.0343622129978816e-05,0.0028926745501600885,0.0022120668985155024,0.09491081676925674,0.15029221209663862,0.1525302188414516,0.12143341189672141,0.5655311002875819,0.47375940312808135
73,73,33,0.000334673259754764,0.00034156437959180274,0.008792055072262883,0.004654107816301714,0.240852233135339,0.24061634894898595,0.24983757282748367,0.16166087697971546,0.8070927740949573,0.5539547279258038
74,74,33,0.00040070816237747556,0.0004977219315903707,0.0064028853367111,0.002738735793135723,0.28195572700915916,0.24886950744099062,0.17487754740498282,0.08174716915025142,0.6647628392233993,0.31709005683498986
75,75,33,0.00020796162149935932,0.00018486729212675127,0.00658297139417493,0.002596122104095797,0.14508736517393228,0.09405802957780494,0.1774632598866116,0.05877772157397368,0.5114530740362225,0.1787662332471021
76,76,33,0.0004933215796799315,0.0002846380536224133,0.010204182175750082,0.002459048382289791,0.13953905180096626,0.08121876997437474,0.17124182505137991,0.045480577838280044,0.5878533630660085,0.1585093412592714
77,77,33,0.0005070301130851449,0.0005202293503234629,0.009743397138222601,0.0035713133694148954,0.05586500691645073,0.05683608560420059,0.10254959152503447,0.03695262450495798,0.4543296992778778,0.17331922495013738
78,78,33,6.257715916571229e-05,0.0001395484942520516,0.0025844448016758897,0.0021896851239419837,0.18788353821516715,0.4101508962707522,0.1480867669663646,0.14947900517118942,0.5094822803229997,0.49127639149383556
79,79,33,0.0007278457104059106,0.0002767141658011665,0.015273378795069275,0.0029908343685942263,0.22603018220626947,0.08511766213723804,0.26845595330903027,0.048688109807851605,0.7024865620064012,0.12757933101079597
80,80,33,2.3231810087743337e-05,2.2005342786517037e-05,0.0027593599463051014,0.0012685808005487007,0.14491893342611464,0.13642473207612002,0.21706466286471396,0.09690559968398482,0.7076815109361302,0.32752457060851287
81,81,33,0.00029227184010475565,0.000224447173297472,0.0072436874069160585,0.0024482929193119975,0.13730468905784868,0.12437248350040048,0.15557902216008215,0.06586979084874929,0.5438347142754179,0.25595504817370174
82,82,33,0.00018034528065155345,7.615994117943148e-05,0.006963595042400288,0.0016935113930088952,0.13989590492212411,0.06000852571530388,0.19328786071502801,0.04406853713075167,0.5269023757992368,0.13911272242523218
83,83,33,3.735308182099702e-05,6.720242835336132e-05,0.0024084815804874806,0.001065406643465339,0.1035374072380364,0.1694113413089259,0.13025618242946538,0.06100905700840468,0.4867081836317525,0.23035584502016915
84,84,33,0.00029979754308993563,0.00018490285731115978,0.007581173837410681,0.0016850788874611675,0.15231910223762193,0.09012210327970001,0.17408270930702036,0.051003877119377504,0.5563535988330841,0.15818461358497243
85,85,33,0.00019462566761472826,0.00010446817291393502,0.007902952842414379,0.0018680139302906377,0.24323385818438095,0.1153703926057147,0.28189019903992163,0.06173468362194129,0.8334284009355487,0.22762044642884466
86,86,33,0.0004224051670903326,0.00040245669663827017,0.008904210701020378,0.00463369618515844,0.14511013440223355,0.19183636821159883,0.160567686864824,0.1016076599439624,0.5513447532148072,0.33545815465734913
87,87,33,0.0008325832199206519,0.0005222456047827082,0.013790042069035046,0.005999123473652093,0.32029479809782724,0.17929800432739176,0.2680016868945324,0.09851660263020871,0.8202764518333204,0.34146295616732175
88,88,33,0.00015945076907111357,0.00030043916051006477,0.0040049684995954685,0.003217789566624891,0.1909160976153516,0.35277259663130506,0.13810216240359074,0.11208583911532624,0.45504277741367166,0.3647088797373242
89,89,33,0.0005811126197152065,0.0004049086323229439,0.008411610936463781,0.003046257729415164,0.16284699088922053,0.12288867645787184,0.13969014607595676,0.052642558047192166,0.473317281314821,0.17129671613021
90,90,33,0.00028725806161198557,0.00024924272384998895,0.007511317264288664,0.0038169809185867065,0.1267349434183967,0.10675851319117749,0.15857988928980898,0.07684416216563209,0.5211331358913219,0.26122651105245037
91,91,33,0.00029216293839426453,0.0002355532444232374,0.008707988365186435,0.0047466119693035744,0.3353547461782441,0.2792209638801393,0.2933921033911633,0.17075425118072057,0.7782750003265612,0.3895414406407785
92,92,33,4.0022163926606126e-05,9.469840104174024e-05,0.0026816101638938894,0.001244528896371818,0.09807957499993569,0.24560482524932783,0.13064505182432407,0.060821008071637345,0.4802516220193921,0.23595799304333454
93,93,33,0.001002743670886213,0.0008104074582716532,0.014266143877510771,0.005760592984068995,0.160779322130662,0.13849410857271854,0.1798370722116846,0.07916686687633367,0.5956760590726679,0.26583347397034973
94,94,33,0.00015241137710593952,0.00029008542063868354,0.00402816754384813,0.0024082314848643226,0.1680201871715712,0.19370268237350843,0.1453756412321871,0.06062187924963803,0.5508122719598539,0.2439409269766131
95,95,33,0.0003501971443642326,0.0002730781582116343,0.00831650136828874,0.00296254245063563,0.09304649253008944,0.0614125968622861,0.13694503767923874,0.04489050885834112,0.5858487703583457,0.19127832952077636
