user_id,user_name,windows,mse,std_mse,mae,std_mae,nmse,std_nmse,nmae,std_nmae,mase,std_mase
0,TEMP,11,0.0004034719830098187,0.0011087351751526355,0.007173643172295256,0.010735286196336994,0.0026460959726881065,0.0036912021399981214,0.02979301411489194,0.028389290563291578,0.4414288892664693,0.5368039971828787
1,PSAL,11,2.076321866439912e-05,3.899003782469238e-05,0.0022873445599212905,0.0021675553579332692,0.0264622094195643,0.0725315294822839,0.06909564645452933,0.11236267771402009,0.708145869049159,0.8625550383286776
2,PRES_REL,11,1.4750267609997536e-05,1.1054940087484915e-05,0.0027451371583579617,0.0008696534418299108,0.00020325723446810363,0.00010677044937253003,0.01052441346374425,0.002328197841899386,0.03141702948646112,0.010480586778777726
