horizon,mse,std_mse,mae,std_mae,nmse,std_nmse,nmae,std_nmae,mase,std_mase
1,0.010978732862467415,0.03669730264468046,0.06493267170427476,0.08223430689445241,0.05447820087920263,0.1580795553172788,0.15365199283148875,0.17569651803217592,0.9680284785983317,0.8158939856914538
2,0.03751704379325648,0.15579336303616265,0.11792612207286499,0.15365699678847408,0.1885190047707029,0.6751892486325566,0.2811480250469792,0.33086975778834377,1.8179891933413113,1.4538484207689504
3,0.06779538844225766,0.2899632322542262,0.16276860467213042,0.2032283705778854,0.3848205263301987,1.2920639011620545,0.40642220411203145,0.46865928299992626,2.738168991061256,2.131203124071221
4,0.087275891413175,0.309254961690917,0.19721939020297108,0.21995546046536743,0.5486589149118652,1.4403259823663515,0.5110815226182561,0.5361479221678941,3.4224186843699393,2.5894055480469516
5,0.10323601781738034,0.2778537947907177,0.22476655694053455,0.22959968267863615,0.6965069812896646,1.4954432976943712,0.5859974718529403,0.5942339156208254,3.9228833195589043,3.01134461260267
6,0.13546558231717107,0.2649225311800088,0.26220964004888253,0.25828605700434776,0.8193636233610211,1.5902124605760684,0.6506377368727151,0.6293124500490451,4.444433384520166,3.4525947029853823
7,0.18314447222152974,0.32467574011911915,0.30593056215302034,0.2992506717555323,1.1258180215060265,2.2049682100410775,0.7566060192389962,0.743885304095483,5.111207309891196,4.054217609233133
8,0.2368267965146194,0.4510467004178685,0.33672045587616806,0.35134901171797694,1.3863985914932153,2.9955536876046622,0.8155385361683062,0.849291168343981,5.5248499373521875,4.790070764153822
9,0.30813720830232183,0.6647204348149199,0.37745377125547214,0.4070207167781755,1.7418412005313257,3.8481786519452537,0.9092767130693092,0.9565861597318633,6.194038603235693,5.517795292015811
10,0.33668928181149943,0.7540439545208262,0.397027596612187,0.4231528945665821,1.9114103126236894,4.150493864859196,0.9547380782554254,0.9999427644651521,6.678453362601645,6.122537858372596
11,0.3378891272159843,0.6936852486542111,0.41219522080877247,0.40985878994048464,2.0512762892561596,4.067663552513869,1.009913366589257,1.0155546656607466,7.078863061526242,6.416351947270617
12,0.33934734688098694,0.65612591070942,0.41753798920442076,0.4062134603934082,2.050967829130701,3.799202137915309,1.0296676082276355,0.9953654914527573,7.337833230657613,6.650554865851921
13,0.35165004862082083,0.6648201305110266,0.43021744851242094,0.4081213037667081,2.0407469173592023,3.4781460433440774,1.0564093747011878,0.9616372156075438,7.578655144309296,6.707816071485469
14,0.3540909008216284,0.7163499472206176,0.4222071597571759,0.41932328178813183,1.9490418726632281,3.2867957337388534,1.0266966403681128,0.9460105009774985,7.540487636866815,6.8611303256728675
15,0.35853892802440573,0.7481533642857399,0.423920416218393,0.42288344758289653,1.9168953105040334,3.269070250821755,1.0152919580612112,0.9413169144283102,7.469700614757397,6.919976247209327
16,0.3733527364432602,0.8043638278769846,0.42843758917468433,0.4356534944717632,1.8439470635126138,3.0480319771148774,1.009526955539032,0.9081863169032485,7.444302607546835,6.896027931278629
17,0.37313830771713313,0.8288625842388997,0.4277924298144439,0.4360412201531375,1.666308996074162,2.78778053211485,0.9721058357013938,0.8493051491220976,7.291918423684204,6.809311103759031
18,0.3867129706590383,0.8747482200921046,0.4329927279887831,0.44635218294020174,1.6289300874737176,2.7576439870914338,0.967948818606708,0.8318684729522293,7.438448108184864,6.936796765011217
19,0.4382450011731528,0.9490796061025903,0.46544894455548597,0.47074651614387103,1.7836739058736437,2.7705251989352684,1.032269165632041,0.847404425295772,7.899249692611835,7.271583001310897
20,0.4623710361425123,1.0129477110960676,0.47151698774712925,0.4899415990509855,1.7846985187099884,2.844755231868916,1.0286479264032096,0.8523977722770811,7.995965762063861,7.585026028039342
21,0.4842876621037516,1.065077049199615,0.48375835324473243,0.5002654435353607,1.8361252103384365,3.0283016779071548,1.0528323334806107,0.8530353501917975,8.278416282990399,7.697658754211592
22,0.4920458557697951,1.1087091410039833,0.4826355569941156,0.5090272856523893,1.8319748720797875,3.2176945922414535,1.041141524856143,0.8648694591149932,8.268644550705657,7.7871446641782835
23,0.4955159828553887,1.1315203257946749,0.4861995576716521,0.5090441791660154,1.8410986384705585,3.2262202243826015,1.0520312296336187,0.8569299489599066,8.376604218693341,7.804250859073533
24,0.49648198819346256,1.1239427028477968,0.4790420697673279,0.5167210902202599,1.8072496897346302,3.2325794037753135,1.0293012942762716,0.8647476618018477,8.351400693440262,7.955203519797923
