user_id,user_name,windows,mse,std_mse,mae,std_mae,nmse,std_nmse,nmae,std_nmae,mase,std_mase
0,value,3,7501.285784403483,8082.530711348943,64.0476229985555,51.351445906287886,1.3662490993738174,0.8673091692310201,0.9853155612945557,0.47167664963306705,5.3894630670547485,5.414230467795486
