horizon,mse,std_mse,mae,std_mae,nmse,std_nmse,nmae,std_nmae,mase,std_mase
1,2.590343051235236e-05,4.0719810785160284e-05,0.0035389491489955355,0.003657768415256809,0.0008252942427291254,0.0018658521898215798,0.01906977922079109,0.021485757252062757,0.07460856225918092,0.09593869627532499
2,2.5290699254366612e-05,4.717206857992165e-05,0.003386815388997396,0.003717550396222507,0.0013717533207844618,0.003842188107708145,0.021996336739643345,0.02979789457555006,0.0870087034667709,0.11847112931794367
3,2.4988129423166227e-05,5.957114174007539e-05,0.0030809129987444195,0.003936509179124812,0.0006323891886756442,0.001092230646909379,0.01722747927678505,0.018319474939018147,0.06962983215011523,0.08275290830325828
4,2.9881417937022413e-05,7.75182734424592e-05,0.0035191490536644345,0.004182942531471034,0.00043215987532917497,0.0006011850577174738,0.016110349215090365,0.013138360660702146,0.0658171763421879,0.06563561979516269
5,5.049017809575335e-05,0.00014024468959405719,0.0043265024820963545,0.005636626166547194,0.0008452866437827262,0.001341576971843117,0.021107067137823572,0.019994458426410937,0.0792500827838445,0.08478811827778614
6,4.9245801035015446e-05,9.197571750650518e-05,0.0048580169677734375,0.005064135910727021,0.0019322516581962105,0.004771181921324388,0.027468486240000596,0.03431812804661882,0.1014096350630834,0.12068117313577886
7,2.770962271911447e-05,4.818012889966345e-05,0.003768648420061384,0.0036751751184885702,0.0005834123699060001,0.0010455904627165384,0.01801074064514112,0.01609427207542551,0.06772392376192979,0.06374271705837467
8,1.180166232405186e-05,1.7306926845430943e-05,0.00251052493140811,0.0023449790815335994,0.002025459243744384,0.007061794855816923,0.022838876962417827,0.03877944044438091,0.07283091044796276,0.08895251592127655
9,1.0915238644450992e-05,1.4424344477146579e-05,0.0025110698881603425,0.0021470367163198205,0.001819332213160795,0.005811987367866354,0.022875389694014474,0.03600067684518059,0.07985265015269674,0.09670808092824372
10,2.4850867789826313e-05,6.933455245176936e-05,0.003067107427687872,0.003929849934768062,0.002226924923133668,0.006618303202781091,0.024581102482486693,0.040282680497015624,0.08679337264592982,0.1264845347154507
11,1.8527427788025568e-05,2.800414681507089e-05,0.0030726478213355655,0.003014342905853176,0.002513000135029118,0.00928281933643003,0.02521410697989354,0.04332723063918461,0.08226426522569022,0.10349482472634608
12,2.413239330746278e-05,4.297153717913054e-05,0.0033781869070870535,0.0035665454856885635,0.0005484449687043837,0.0008800797009198645,0.017880940649081908,0.015123390154323582,0.07023669454446506,0.0661750984449423
