user_id,user_name,windows,mse,std_mse,mae,std_mae,nmse,std_nmse,nmae,std_nmae,mase,std_mase
0,UCUR,9,0.0021538413129746914,0.0016869778320612679,0.036208685073587626,0.016401694252826327,0.8543422255251143,0.6693335678082788,0.711112873421775,0.3232195110157618,2.2321223285463123,1.3583723252277697
1,VCUR,9,0.005496458435017202,0.003669034134060252,0.05884004011750221,0.01890823677256493,0.36539000852240455,0.2346045404466155,0.4829990069071452,0.16275154458524016,2.421288940641615,0.8696515167303557
2,WCUR,9,6.479701495562848e-06,4.509009685750896e-06,0.0018490577996191052,0.0006104920832113099,1.3486441142029233,1.1962140784228674,0.8293754193517897,0.4000616138967455,1.2671499384774103,0.5821903860300929
3,TEMP,9,0.006691419558289151,0.008156601738694752,0.05707360431551933,0.03630459642355543,0.62582345555226,0.7904255497961705,0.5698977841271294,0.3319774059049063,4.099411752488878,2.4180710721963856
4,PRES_REL,9,0.0028975396869807607,0.0025949752862921643,0.04134934126502938,0.01982086259635977,0.05305928519616524,0.0656065734091096,0.1712187478939692,0.10006824534330634,0.44751376244756913,0.2683100498933251
5,ABSIC1,9,70.93389246198866,75.11704331326057,5.867117961247762,2.6985836574572555,0.7054561086826854,0.7479967085535638,0.5836232801278433,0.2534935366198986,1.7128765318128798,0.7121796936286194
