user_id,user_name,query_index,query_datetime,mse,mae,nmse,nmae,mase
0,TEMP,335,2023-06-16T07:00:00.000000,0.13477522134780884,0.3197811543941498,0.3293430209159851,0.4998873174190521,6.902724266052246
1,PSAL,335,2023-06-16T07:00:00.000000,0.004264680203050375,0.05627846717834473,0.9619095325469971,0.8452130556106567,5.867595672607422
2,PRES_REL,335,2023-06-16T07:00:00.000000,0.16832411289215088,0.33933529257774353,2.0163395404815674,1.1744585037231445,2.623427629470825
0,TEMP,847,2023-07-07T15:00:00.000000,0.09127457439899445,0.2322770357131958,0.6945862770080566,0.6407586932182312,5.677066326141357
1,PSAL,847,2023-07-07T15:00:00.000000,0.005804483778774738,0.06747078895568848,1.1596488952636719,0.9536681175231934,5.955234527587891
2,PRES_REL,847,2023-07-07T15:00:00.000000,2.7106776237487793,1.2979291677474976,4.7831645011901855,1.7241289615631104,9.448001861572266
0,TEMP,1359,2023-07-28T23:00:00.000000,0.6028013229370117,0.7534980177879333,12.704524040222168,3.459188461303711,22.793819427490234
1,PSAL,1359,2023-07-28T23:00:00.000000,3.2679254218237475e-05,0.004425048828125,0.15270695090293884,0.302490234375,1.6854323148727417
2,PRES_REL,1359,2023-07-28T23:00:00.000000,0.2462700456380844,0.3951980471611023,3.6230387687683105,1.5158123970031738,2.692427635192871
0,TEMP,1871,2023-08-19T07:00:00.000000,2.1869373321533203,1.4665334224700928,10.227630615234375,3.1714749336242676,53.16178894042969
1,PSAL,1871,2023-08-19T07:00:00.000000,0.013194809667766094,0.11375617980957031,3.446859121322632,1.8385913372039795,13.5631103515625
2,PRES_REL,1871,2023-08-19T07:00:00.000000,0.0831647589802742,0.2309838980436325,0.5700308680534363,0.6047295928001404,1.8178470134735107
0,TEMP,2383,2023-09-09T15:00:00.000000,0.019188517704606056,0.1277686059474945,0.20366168022155762,0.4162537455558777,5.786617279052734
1,PSAL,2383,2023-09-09T15:00:00.000000,0.0004035413730889559,0.015293439850211143,0.2660311460494995,0.392669677734375,3.608118772506714
2,PRES_REL,2383,2023-09-09T15:00:00.000000,0.048734426498413086,0.17919811606407166,0.9091145396232605,0.7739712595939636,1.860226035118103
0,TEMP,2895,2023-09-30T23:00:00.000000,0.019257953390479088,0.1202874630689621,0.29535478353500366,0.4710720181465149,4.745765686035156
1,PSAL,2895,2023-09-30T23:00:00.000000,0.0008989697671495378,0.02646040916442871,0.39782819151878357,0.5566366910934448,7.138357162475586
2,PRES_REL,2895,2023-09-30T23:00:00.000000,0.1769973486661911,0.36694368720054626,1.4988205432891846,1.0678023099899292,2.63645601272583
0,TEMP,3407,2023-10-22T07:00:00.000000,0.10500314831733704,0.30237504839897156,2.925652265548706,1.596085548400879,8.23219108581543
1,PSAL,3407,2023-10-22T07:00:00.000000,0.001154672121629119,0.028475206345319748,1.1985026597976685,0.9173964858055115,4.984775543212891
2,PRES_REL,3407,2023-10-22T07:00:00.000000,0.07686465978622437,0.24264845252037048,1.875958800315857,1.198742389678955,2.553210973739624
0,TEMP,3919,2023-11-12T15:00:00.000000,0.16066578030586243,0.38139185309410095,3.4387106895446777,1.7644426822662354,13.711478233337402
1,PSAL,3919,2023-11-12T15:00:00.000000,0.0010936757316812873,0.03076004981994629,6.450247764587402,2.3622777462005615,13.268106460571289
2,PRES_REL,3919,2023-11-12T15:00:00.000000,0.154108464717865,0.2980685234069824,0.5004527568817139,0.5371361970901489,3.109213352203369
0,TEMP,4431,2023-12-03T23:00:00.000000,0.024550899863243103,0.13398337364196777,0.07128199934959412,0.22830067574977875,3.0651445388793945
1,PSAL,4431,2023-12-03T23:00:00.000000,0.0002919885446317494,0.014588038437068462,0.17292599380016327,0.3550128936767578,3.2853076457977295
2,PRES_REL,4431,2023-12-03T23:00:00.000000,0.07838676869869232,0.22686457633972168,1.7712223529815674,1.0784049034118652,3.738229751586914
0,TEMP,4943,2023-12-25T07:00:00.000000,0.5881373286247253,0.6189687252044678,2.062831401824951,1.1592075824737549,7.1660895347595215
1,PSAL,4943,2023-12-25T07:00:00.000000,0.00062360311858356,0.019412439316511154,0.7637495398521423,0.6793622374534607,3.222255229949951
2,PRES_REL,4943,2023-12-25T07:00:00.000000,0.04763694107532501,0.1818646639585495,0.4543569087982178,0.5616618990898132,2.2355313301086426
