horizon,mse,std_mse,mae,std_mae,nmse,std_nmse,nmae,std_nmae,mase,std_mase
1,30.017142717655386,139.99185295878056,2.052212185329861,5.079918139310792,0.9063891866794115,0.8890060171709352,0.8070332534197304,0.5050609004013267,1.683438534055043,1.0768102670874269
2,30.60426302547987,140.73244083409875,2.059589315343786,5.13442846607966,0.8638784969128513,1.0638286563641506,0.7462034561429862,0.5541289610161565,1.5676707486035648,1.1453646414420535
3,31.844453365723083,145.0021707536198,2.102869669596354,5.236639474998004,0.9040619987796096,1.124996847181388,0.7575800747231201,0.5745732697636295,1.6021239262212206,1.2696307681662815
4,32.15127931339979,153.1315347628545,1.9795533639413339,5.313440204532022,0.5978531189892372,0.6570320700075045,0.6489757672642116,0.4203374508747013,1.363977236190328,0.9641302663228358
5,33.28175800427831,161.45741684957036,1.8852386474609375,5.452305255664595,1.1393889403617423,2.468477614051913,0.7828237316398708,0.7256555184106921,1.5209319050665255,1.1103877161070481
6,35.45856070527387,165.21107050525578,2.2192057856807,5.52572949358318,1.0913141925972283,1.4729962849549507,0.8790415741365265,0.5644467259337955,1.790946776944178,1.0301118499994317
7,36.84254384977329,165.73324314337535,2.4180722060026945,5.567357615280447,1.3437795390685399,2.1144667716398793,0.9251209657501291,0.6985203928131113,2.0102832176619105,1.6442108255647967
8,37.22485332944942,164.3160617974165,2.517558733622233,5.557585054118516,1.475860213076144,2.157126100544173,0.9792393073439598,0.7189927681547901,2.0947580787318723,1.6678043691421316
9,35.52763324567759,161.2899016118865,2.3152601100780346,5.49246781892312,1.1768037471575317,1.3373759082879513,0.892784636605669,0.6162299363468448,1.9136206612542823,1.4176375586917378
10,34.06489244650853,156.6551052516466,2.207347587302879,5.403009326254521,1.0009287265129387,1.0501314065448164,0.8380181440324695,0.5464927463395263,1.7634606256529137,1.1741549908392201
11,33.03068792692459,149.5700288648028,2.22798580593533,5.2978076761080795,0.9595425974715639,1.056408492758517,0.8170781361835974,0.540301687072959,1.7466936376359727,1.193033535773701
12,30.731040973262647,142.05480871336138,2.108939771299009,5.126735312459269,0.9327005291512857,0.8886859701280582,0.8316638044737004,0.49095401549469087,1.7398200945721731,1.0723553602292029
13,29.22923392653576,137.0368150537545,2.042334062081796,5.005807219545025,1.1345253110829003,1.8164534883930634,0.8516723236798834,0.6396714466174348,1.7616494548037063,1.1956724302552557
14,29.751875034930656,135.32306022476,2.0676273063377097,5.0474539910040646,0.937103571087829,1.1931337545879048,0.7700355740746966,0.586641974526225,1.5957117617406227,1.2144261416574602
15,30.664614927315228,137.73696848454884,2.1684900919596353,5.095318092121399,1.131320695573878,1.407546247684408,0.8569194739339528,0.6300870612256544,1.7661105121175449,1.251239752736696
16,30.660690231382937,144.18788299605242,2.0430707578305847,5.146508791437195,0.6172132867799923,0.8412002673460535,0.6229651485897463,0.47867286030899475,1.3896408675031529,1.143722720257989
17,32.178960914858315,152.2368755061679,2.124585328278718,5.259762207292714,0.999412417066331,1.2263000485931055,0.8405723066793548,0.5411567338279506,1.74306763060115,1.1310926316429981
18,34.73308224707984,158.9387861763224,2.341434125547056,5.408397990113933,0.9240540187909372,0.8178607447294376,0.8637864310984258,0.4218139701338381,1.810887187719345,0.9777344662769046
19,35.9730754583272,162.35023126764847,2.506198176631221,5.449040795300452,1.3247897838483806,1.2026266281796951,1.0458776600382946,0.480551459314147,2.1913156001656144,1.1180492578382817
20,36.73201171755662,162.69979456453706,2.6460401393749096,5.452566720962759,1.5848586348152753,1.680904828479904,1.1076972135515124,0.5982186060628474,2.3130119743722455,1.246445947542585
21,37.3858533301229,160.7283497557615,2.6238006309226707,5.522818411135637,1.7578369095348603,2.3855415666429516,1.08266345390843,0.7652951943805829,2.200163403663922,1.4833637736085916
22,35.56734890942634,157.73669288394905,2.396063239486129,5.461339511812434,1.1746659676233928,1.4177866131142827,0.9457029755468722,0.5294448454583488,1.9587849853215393,1.161631162111033
23,34.813585685059984,152.92450166554107,2.3694916124697083,5.403618710150939,1.0476526348286792,1.3817378805093805,0.8381433783581963,0.5875102707850776,1.7831092289200536,1.3505108271125312
24,32.25381245796625,147.53849903585282,2.2205095644350403,5.227155034427136,1.2285571904611532,1.680707004552147,0.9190469646343479,0.6196046097219036,1.8814212690900873,1.1708383850397712
25,31.217296105216654,142.921656455979,2.175352131878888,5.146371421051234,1.124772372936874,1.209031187197255,0.8724611245130224,0.6029792411581157,1.8455018919668402,1.245813972649256
26,32.180973378829314,140.97153239617484,2.327590059351038,5.173325514383167,1.3846653560521427,1.6673212150548622,0.9636438788363227,0.6753190487704057,1.962795071579792,1.3125395883376787
27,33.18709793408817,142.1445625648835,2.2139353928742587,5.318419735852766,1.2026477687091015,2.1204156210061047,0.8275204903825566,0.7196232340494809,1.7471378357322127,1.5452519939469576
