horizon,mse,std_mse,mae,std_mae,nmse,std_nmse,nmae,std_nmae,mase,std_mase
1,0.04254545982306202,0.0818304351638484,0.15218029022216797,0.13923583980748755,0.4637525230025252,0.483606095728217,0.5878051032622655,0.34385707218694034,2.6149079541365308,1.9577945971967852
2,0.05109206522756722,0.10990898655057162,0.15882002512613932,0.1608361421863095,0.6367905842217927,0.7967309175852366,0.6369562543928623,0.48070502341457744,2.751259355743726,2.092809512509296
3,0.053562092722859236,0.1249555212513797,0.15640703837076822,0.1705840918452882,0.7505242221678297,1.1663751371139972,0.660507554312547,0.5605836144815711,2.734139980872472,2.2254453299987054
4,0.04632794366237552,0.11809733139709468,0.12928625742594402,0.1720843009039202,0.5770848430091671,1.1137658793888559,0.5231075846900543,0.5508568610341216,2.341268111517032,2.370727844468827
5,0.04512638370991529,0.10604947539946352,0.13708635965983074,0.16227666173576885,0.7406587348465109,1.1990389124247778,0.6314079520603021,0.5847928866212257,2.7869080153604346,2.5094018747519304
6,0.05227385362765442,0.10955887699934877,0.15082651774088543,0.1718290303711197,1.2105077819976335,2.742307310237923,0.7415560352305571,0.8127745118617721,3.217796649535497,3.344341666928275
7,0.07295063401519049,0.17991639148012462,0.1515600840250651,0.22356246731647242,2.0961573522991483,6.231837355230424,0.7862963251614322,1.2156872100713647,3.2225058008606235,4.699426599702159
8,0.0643374644452706,0.1717645438811158,0.14325332641601562,0.20932259800814235,1.9617450818807507,6.167427906831144,0.7454302169382572,1.1857819498827753,3.0950157274802526,4.62790395154067
9,0.05288782976567745,0.1539227932342004,0.13274046579996746,0.18779722501223292,1.6971194937980423,5.7249789216939915,0.6515645640591781,1.1280882771738205,2.921462590495745,4.485355727904056
10,0.043020466653979385,0.12368697284849604,0.11479371388753255,0.17275088839498387,1.3231257196001631,4.5991711824697274,0.5260684587682287,1.0229260658622408,2.3720150666932267,4.029149595315868
11,0.025736582783671715,0.05074982433704534,0.11679388682047526,0.10998077728635434,0.6360233383874099,1.821688389097046,0.5123495529095332,0.6111638710808605,2.2318883220354717,2.5619557612491377
12,0.02091112594838099,0.03904321699365067,0.10464680989583333,0.09980065686717933,0.25227379136097927,0.29660299792709016,0.4046918568511804,0.29748662710001705,1.5444382747014365,1.1131692445126256
13,0.023823374929876687,0.05682015531060445,0.09728666941324869,0.11982770611041822,0.18202858361958837,0.20313400399485365,0.35653876351813474,0.23432603700008886,1.4595666080713272,1.0459239659915784
14,0.031212204179610126,0.0750164215940391,0.10733966827392578,0.14032248800610378,0.30668628339966136,0.383713510067989,0.4272367298603058,0.35235643723481597,1.7585997814933458,1.4323194356560094
15,0.04071555424792071,0.08506998438471305,0.13870639801025392,0.14654722982361815,0.42048414709667364,0.44435825226711856,0.5453106299042701,0.35088526172321505,2.122782038648923,1.3751719269694225
16,0.04577150099600355,0.08014747011378115,0.16000645955403645,0.14201913301021507,0.552197519565622,0.5230054493882499,0.640943855047226,0.3760166153193366,2.4547791679700217,1.4559203591863261
17,0.04811585317753876,0.0771803300742278,0.16408697764078775,0.1455723799935984,0.7637686462529625,1.1004108506142838,0.6941569815079371,0.5309564378568069,2.7933134898543357,2.205842183943124
18,0.04474421900425417,0.0709984870931869,0.1584331512451172,0.14015404286261923,0.6223478999609748,0.8956389395523184,0.619075420498848,0.4889718957965192,2.5112709681193035,1.9264990047461623
19,0.049045473967998986,0.0706543928252185,0.16249351501464843,0.1504703659350183,0.7920268486119312,1.5454441357908033,0.6423023500479758,0.6160150574783891,2.4819845272849004,2.386659162090432
20,0.060223713358088085,0.09438016401148863,0.179086176554362,0.16778514279297788,0.9382460599842791,2.091500997280996,0.6980382872124513,0.671556879239163,2.9005172928174336,2.7171071262312276
21,0.06384233167239775,0.11066030491059818,0.1900331497192383,0.16652246957130917,1.1061463490128518,1.9285816298704803,0.8140271743138631,0.6659625397731527,3.276057138045629,2.599842721540168
22,0.055670522725267804,0.10140544188807747,0.1783199946085612,0.15450729239289346,1.1217929090295609,1.447066093641009,0.8300339955836534,0.6579031077298586,3.1758094867070517,2.661580119667165
23,0.03879310472014671,0.07715694901493157,0.14408645629882813,0.13428401702035994,0.8476355373595652,1.087303584448396,0.7257153154816478,0.5665446283547828,3.014318115481486,2.5241860147493096
24,0.029817391393589788,0.04508207574126882,0.13494675954182941,0.10773469289080025,0.735969139477432,0.9523075862761351,0.6740336233129104,0.530705015759103,2.7386264632145565,2.414409719036386
