user_id,user_name,query_index,query_datetime,mse,mae,nmse,nmae,mase
0,TEMP,167,2023-08-06T10:00:00.000000,0.00759403919801116,0.05501310154795647,0.07344642281532288,0.17108622193336487,0.6901422739028931
1,PSAL,167,2023-08-06T10:00:00.000000,2.967351974803023e-05,0.0036834082566201687,0.04105274751782417,0.1370050013065338,0.4984773099422455
2,PRES_REL,167,2023-08-06T10:00:00.000000,3.8616868550889194e-05,0.0047609806060791016,4.824540519621223e-05,0.005321522243320942,0.01256320159882307
0,TEMP,679,2023-08-27T18:00:00.000000,0.00016947471885941923,0.0069614253006875515,0.012737016193568707,0.06035032123327255,0.20006492733955383
1,PSAL,679,2023-08-27T18:00:00.000000,6.2677727328264154e-06,0.002212365623563528,0.023985138162970543,0.13685837388038635,0.3643159866333008
2,PRES_REL,679,2023-08-27T18:00:00.000000,9.527173097012565e-05,0.007204850669950247,0.00043268437730148435,0.015354248695075512,0.03760254383087158
0,TEMP,1191,2023-09-18T02:00:00.000000,6.697925414300698e-07,0.0007278124685399234,5.213927579461597e-05,0.006421430967748165,0.03430754691362381
1,PSAL,1191,2023-09-18T02:00:00.000000,8.24438757263124e-08,0.00020090739417355508,0.000213415187317878,0.010221847333014011,0.03238257020711899
2,PRES_REL,1191,2023-09-18T02:00:00.000000,6.064090848667547e-05,0.006083170883357525,0.00012072628305759281,0.008583176881074905,0.018963318318128586
0,TEMP,1703,2023-10-09T10:00:00.000000,1.2871585113316542e-06,0.0009703636169433594,9.542917541693896e-05,0.008355243131518364,0.01826687529683113
1,PSAL,1703,2023-10-09T10:00:00.000000,9.44061611107827e-08,0.00024525326443836093,0.00023455082555301487,0.012224556878209114,0.024957306683063507
2,PRES_REL,1703,2023-10-09T10:00:00.000000,4.177518349024467e-05,0.005638440605252981,0.00018351530889049172,0.011817781254649162,0.031652022153139114
0,TEMP,2215,2023-10-30T18:00:00.000000,9.002594083540316e-07,0.0008465449209325016,6.240664515644312e-05,0.007048254366964102,0.022666065022349358
1,PSAL,2215,2023-10-30T18:00:00.000000,6.710282605126849e-07,0.0007691383361816406,0.0005239984020590782,0.021493099629878998,0.0625770092010498
2,PRES_REL,2215,2023-10-30T18:00:00.000000,6.516951543744653e-05,0.0057712397538125515,9.256382327293977e-05,0.0068780845031142235,0.015620268881320953
0,TEMP,2727,2023-11-21T02:00:00.000000,9.019086064654402e-07,0.000742753385566175,6.704057159367949e-05,0.006403718143701553,0.03704116493463516
1,PSAL,2727,2023-11-21T02:00:00.000000,5.32490957994014e-08,0.00020599365234375,8.782168151810765e-05,0.008365629240870476,0.027363594621419907
2,PRES_REL,2727,2023-11-21T02:00:00.000000,4.358133810455911e-05,0.004932403564453125,0.00011173602979397401,0.007897778414189816,0.019643038511276245
0,TEMP,3239,2023-12-12T10:00:00.000000,1.784625419531949e-05,0.0035730204544961452,0.0003224470419809222,0.015187669545412064,0.046245306730270386
1,PSAL,3239,2023-12-12T10:00:00.000000,1.1702444453476346e-06,0.0009171168203465641,0.006445893086493015,0.06806563585996628,0.2550022006034851
2,PRES_REL,3239,2023-12-12T10:00:00.000000,0.00015204754890874028,0.009128570556640625,0.00044704749598167837,0.015652723610401154,0.03780555725097656
