horizon,mse,std_mse,mae,std_mae,nmse,std_nmse,nmae,std_nmae,mase,std_mase
1,0.00042854660331541735,0.0036739867670612762,0.007438123541606813,0.01931892651534246,0.17556287202270984,2.022951372369623,0.16047335034353663,0.38705448685669847,0.5190378231858641,1.3330217643984126
2,0.0004955617988268282,0.004543175851600097,0.007826805559948994,0.020839935540682523,0.2135684136902907,2.856439165250783,0.16807450682735905,0.43048736843789476,0.5487687122734975,1.5426669868765743
3,0.00044201913395135336,0.004643827966883133,0.006829502198016687,0.01988408995916082,0.2445520795326408,14.139074444882203,0.1452693588215194,0.47270381425564467,0.4781238771005191,1.7547855379362371
4,0.00030137733359320457,0.003964532673258146,0.0055626825141961034,0.01644487448636244,0.14019715168880267,4.482101066787817,0.12242088820474548,0.3538506452234354,0.4013598876961429,1.3457322891393733
5,0.0003050691249346088,0.00421622219821872,0.005486253073820061,0.016582223981368834,0.15016836117245663,4.889640250044425,0.12346928670093707,0.36731961139271074,0.40318426595700285,1.3773304141058336
6,0.00039429494525149736,0.0047223730916686165,0.006629527551101195,0.018717486741669426,0.1687579305389489,3.2657133061239634,0.14855674218771067,0.3829997711768697,0.485704327381925,1.3876233179786426
7,0.0005469502163632339,0.005222433503001679,0.008647776874607556,0.021729384967505105,0.25291129355331576,3.872317743810219,0.1920056846593367,0.4648065302957326,0.6257907223249474,1.6410466361115117
8,0.0006981755303923305,0.0051861010969796615,0.010214859380831475,0.024368672069884797,0.31437355313725723,4.113642932159146,0.22126634640910248,0.5151841986796211,0.721801547402853,1.8044887750435419
9,0.0008763445774129619,0.00597195220944988,0.011129254012039777,0.0274314469707965,0.37692648186097577,4.548876092731024,0.23884296554253856,0.5655798081773102,0.7803619672919483,1.959293815504626
10,0.000759943338773101,0.0055674970517728024,0.009860863828666733,0.025743090388844862,0.28369504680718444,2.726313394126675,0.20827068345913616,0.4902227751281181,0.6799830757463248,1.6195674705588303
11,0.0005885570912528319,0.005178257617110149,0.008032872644478111,0.022891702619495257,0.22950050650578727,3.182107424006799,0.17114244602567824,0.44744918164089,0.5573013108006389,1.4612904635840034
12,0.0003701691145451658,0.0035186607405905098,0.006641480549046022,0.018057127412143378,0.14461853317392648,1.8131861141734393,0.14678224975748075,0.35081833553219954,0.47863751841924135,1.1420508764696071
13,0.0003243500331875531,0.0032013304028020453,0.006411527899108314,0.01682980520271327,0.12879436064509187,1.136786736099808,0.14564737421683588,0.32799573627100004,0.4719674772304582,1.0742245387451221
14,0.00041462967371735536,0.0033522769015255573,0.007752022332875409,0.018829121690785225,0.17247809960503768,1.1805317419200543,0.17448382453795308,0.37687331364635596,0.5674337468621963,1.241701271079884
15,0.0008090434299498027,0.005345992355420544,0.010754345397970563,0.02633225180987418,0.3108322546169597,1.8244423679212405,0.23340248640902042,0.5063156464802598,0.7597293267292037,1.6611701206132892
16,0.0011583496905828087,0.006221954338433473,0.013443838026564372,0.03126680204116741,0.47082133906069507,3.224727965044126,0.2904010019130714,0.6216820704322429,0.9538212503196505,2.0917389532231256
17,0.001238815955520347,0.006919035147812814,0.013704186282140806,0.03241930340581823,0.5599621125616898,6.250234711214359,0.29664815455942795,0.6869948931845984,0.9790957320392835,2.3375247115424584
18,0.0009802709279880142,0.006714159549491723,0.01147240299681973,0.029131682016781037,0.3890404166991123,3.0703218355192985,0.24672867169115517,0.572857207160037,0.819635369439756,1.9702967512353962
19,0.0006652475025608929,0.005266250322715079,0.009194182357141893,0.024098018855469472,0.3017145687580923,10.018230236249721,0.1984136719766406,0.5121977989062041,0.6645515419005521,1.8334078489561765
20,0.0003917417982490532,0.0038391262912197146,0.0072726650089714575,0.018407882603318926,0.24869916613099752,16.65172680782788,0.164950764112297,0.47062767873105465,0.5499566231044655,1.7258399614422684
21,0.0003414239743626976,0.003851937640109485,0.006734271070699834,0.017206788407638854,0.23640064839243025,15.0873010068337,0.15709527892592545,0.4601322904959514,0.5167028547921412,1.6521144956504272
22,0.00037981709277887027,0.003925444724632378,0.007292903172807627,0.018072926031344236,0.20943838550558502,8.519063631962934,0.1668256064515257,0.4261544353850811,0.5478961300335197,1.4960239286352472
23,0.0005702834161377668,0.0042630004566100044,0.009277161784026293,0.02200494684279063,0.23039217079829327,2.3079081049426824,0.20341362499644172,0.43475863184077107,0.6633765444227145,1.4274985991313687
24,0.0009025191091739505,0.005953492690789397,0.011216592748219362,0.02786946639014812,0.336750198014653,2.6647360822654194,0.2383005144992838,0.52911535888049,0.7728353749629921,1.7350799979756866
25,0.0010749706872262516,0.0065028834177142895,0.012239488754584183,0.03041653498980477,0.3816933259887681,2.716052290239448,0.2578195918751353,0.5614466888335237,0.8363962073644612,1.8511929089103412
