user_id,user_name,windows,mse,std_mse,mae,std_mae,nmse,std_nmse,nmae,std_nmae,mase,std_mase
268,276,51,654195.6274509804,482778.9093431337,557.2365351658242,198.91013449281996,0.13389292680749706,0.08858803754905727,0.2539701657552345,0.08568929710108542,0.8105765049364052,0.26766741563849417
269,277,51,9969.27440927543,6744.4666248499225,72.64828670726104,20.9432835348066,0.09280989750051032,0.055842064105548775,0.2230667752378127,0.061343654330201135,0.6892548635894177,0.18960109820612583
270,278,51,10124.10406853171,15274.923608605277,69.21732233084884,41.185334103647435,0.11973864241850142,0.1421520072908545,0.24784394324410194,0.12323251330256448,0.850622269452787,0.4414350940637908
271,279,51,7995.800905713848,7064.3917207443055,63.901962542066386,21.902810702520977,0.09397703496848836,0.08074724161189066,0.21886341069258897,0.07677404691021017,0.7894293134118996,0.280482705562619
272,280,51,40374.11535883885,35361.58867714921,142.83701384301278,55.555088098110836,0.0932828525409979,0.0686977522395174,0.2195765333724957,0.07842747107258831,0.7979324962578568,0.2896775240039823
273,281,51,173723.86190257352,170194.67096746372,283.9612001905254,116.14274296045606,0.06605370917047064,0.06762269471849804,0.17421862103191077,0.07331556571203232,0.6560440764707678,0.2695853290979139
274,282,51,4291.607563093597,3254.3486307174767,45.99060604619045,13.325815362168667,0.10868577052857362,0.08536964807579785,0.2302456965633467,0.07165148054163135,0.7511392691556145,0.22352144237229848
275,283,51,1119.6176796707452,1104.2050047193443,22.110294903025906,9.86322909011779,0.05713262292099934,0.04682345224659957,0.16332749481879028,0.06031044252355278,0.5918303365800895,0.23483449516089425
276,284,51,13566.7474676394,15148.317100725706,79.53880923402076,38.539512456318576,0.18403869180702695,0.1631050560764786,0.30151306764752256,0.1225983348198617,1.0320057296285443,0.42838561186603263
277,285,51,1455.6663110396441,1281.5236215700256,23.426879808014515,10.706972479943639,0.09068855523433098,0.08351089940332991,0.18547401263141164,0.0849581068689281,0.6792731612336402,0.308736101210419
278,286,51,3070.963715197993,2583.1254495835483,33.16217401915905,15.271695290317817,0.09065902919745912,0.07189726450489874,0.18050175481567196,0.08132620265102926,0.7415388109637242,0.3181483180607448
279,287,51,6756.9078719195195,8979.041001432317,40.63480515573539,29.17014873409464,0.1790306747653613,0.18021796347763122,0.2282465651046996,0.10936743155131827,0.9418107908146054,0.48574703366330135
280,288,51,13714.525778377758,13775.598245706235,71.28595000622319,35.699351681503,0.18736491118576012,0.16282936234045192,0.27043241759141284,0.12124811590400719,0.9805191188466316,0.4954040416085558
281,289,51,22935.5705279182,35716.24098375439,85.03635836582558,47.26801931756161,0.15283680488081539,0.20691697863643155,0.22313434784026706,0.11003090412364981,0.8469416049181246,0.4394503603923558
282,290,51,6446844.767769608,7916676.624626436,1502.6528158748852,843.9845687735515,0.13782431974130518,0.12652649575311772,0.22648746695588617,0.10221072152361102,1.0444901550517363,0.4969234329747487
283,291,51,7864.221179438572,6670.943961615503,53.53962554183661,21.971829557523428,0.08076193730584254,0.06609341578179949,0.17110137334641287,0.07287533560363951,0.7123417939041176,0.30057413093609575
284,292,51,133483.85772824756,109138.952650496,237.69527001474418,93.12782687359764,0.0312533976017114,0.027572365243233404,0.11586969893644838,0.0470694776618421,0.5219951403491637,0.21302383663409552
285,293,51,41757.06479300705,53332.17400040737,119.60702948476754,64.08087680367372,0.10988342121024341,0.09282281997534425,0.19923084915853015,0.08599204634117989,0.8231000426937553,0.38361633418897195
286,294,51,14543.644603056066,16629.84673325049,64.968547409656,39.72329299479568,0.0657182117997139,0.05825720401084192,0.14600885732501162,0.06816406129069344,0.5832673845922246,0.2887720509418179
287,295,51,58503.276175704654,54476.965110005156,148.27655657599954,59.73404389479207,0.30695070034148647,0.2058334030364877,0.33891366276086543,0.11208505317192878,1.3169969624164057,0.44920972245466784
288,296,51,1159125.0626531863,1632470.6455855505,608.1470806645412,354.5785294024388,0.10391413619486141,0.150623314899358,0.18129841588875828,0.10229775688059209,0.7851859927177429,0.4392548334265113
289,297,51,35686.24539483762,56640.965813949246,102.01879374186198,67.35811019988014,0.13821208730851317,0.20259254947361854,0.2028666803357648,0.12607676681699853,0.8473370291438758,0.5191977126039722
290,299,51,11469.702869789273,13393.828176772055,66.07353162765503,56.16615703110767,1.6662764555829412,1.5039034917110816,0.825296431341592,0.58364202160647,2.6468110087455488,2.0968372381740976
291,300,51,36055.87568933824,26999.036205093988,120.94199707928826,48.33335162850676,0.21459776798591895,0.1507293046082551,0.29738883119003445,0.11321494317050937,0.9871136955186433,0.3638503528317114
292,301,51,253877.1592945772,414262.2255802078,271.8116929297354,155.83113651424875,0.07534272046348847,0.09610729303399013,0.15145456374568098,0.0815173151077077,0.6979550844898411,0.3841615487868068
293,302,51,1521712.5615808824,2036275.9814170527,737.3125251321231,411.56878017400044,0.11288872700841988,0.09143811241011336,0.21181664557433597,0.09237457195797193,0.8393162155852598,0.4124107911580594
294,303,51,45814.11855839748,87717.98563287276,107.954659985561,95.34543274780181,0.4202669570952946,0.4192418950486361,0.3537718734028293,0.2135354496196026,1.3837559030336493,0.830934610159596
295,304,51,30120.23841528799,20793.73663243184,118.32639260385551,39.76099631084307,0.061265508607760366,0.04159310929006908,0.16881691255405837,0.06137784492487106,0.5871037385042976,0.19452873110002802
296,305,51,25383.52257463044,32855.05309037333,84.99591778773888,55.897372175704206,0.2064155977694135,0.2814994316790754,0.24304867258258894,0.13926046767198874,1.070286888702243,0.6000652182487691
297,306,51,126510.16200405944,112855.63494387626,198.1425703460095,91.16054382505192,0.05550966038843434,0.040248534917451124,0.13260830894989126,0.05943349316832539,0.6160066963410845,0.2738507614310409
298,307,51,21714.173254274854,29455.54241854872,77.18995359832165,50.36859895592377,0.21612791958100655,0.2144791829775217,0.2762288845637265,0.13718550298617566,1.1585858943415623,0.5079131692422016
299,308,51,1348496.5436580882,965501.6401945547,711.2357279459635,304.9539334727797,0.08566983447720607,0.07053189626890363,0.1770459194393719,0.08179629134176616,0.7701176068946427,0.3213074491304352
300,309,51,838505.4281939338,1487485.2619616778,516.5996877632889,399.3070785684218,0.19875603448599577,0.23749417940219683,0.2710349498426213,0.15236808556581433,1.1127215360893923,0.7237664927367867
301,310,51,25667.140471813724,53569.26849592871,79.30229039285697,87.20008841746622,0.5293847908695027,0.8761080732115839,0.426069427354663,0.3499354713486767,1.4753241901304208,1.4105074491339442
