user_id,user_name,windows,mse,std_mse,mae,std_mae,nmse,std_nmse,nmae,std_nmae,mase,std_mase
0,value,3,155.10537974039713,84.29401942344711,10.841480255126953,3.257907775118387,19.99608949571848,22.766149692587902,2.9122118949890137,2.3360828483182634,10.66169504324595,13.17654050628766
