user_id,user_name,windows,mse,std_mse,mae,std_mae,nmse,std_nmse,nmae,std_nmae,mase,std_mase
0,CPHL,4,0.08464996749535203,0.0864241039691931,0.2188880890607834,0.14076068218956211,4.075132668018341,5.5276084067178415,1.4212210476398468,1.1924216774243315,5.415290057659149,4.557747096526025
