user_id,user_name,query_index,query_datetime,mse,mae,nmse,nmae,mase
0,TEMP,167,2023-05-23T21:00:00.000000,0.002840770874172449,0.04877535626292229,0.10059361159801483,0.2902468740940094,3.7670562267303467
1,PSAL,167,2023-05-23T21:00:00.000000,0.001320409937761724,0.03610054776072502,7.163644313812256,2.6590492725372314,18.152503967285156
2,PRES_REL,167,2023-05-23T21:00:00.000000,0.06712065637111664,0.19682598114013672,0.7777983546257019,0.6700201034545898,1.8631004095077515
0,TEMP,679,2023-06-14T05:00:00.000000,0.009838591329753399,0.07964309304952621,0.18835273385047913,0.34847182035446167,1.9289672374725342
1,PSAL,679,2023-06-14T05:00:00.000000,0.005383471958339214,0.07077249139547348,1.718984842300415,1.2646468877792358,8.513422966003418
2,PRES_REL,679,2023-06-14T05:00:00.000000,0.04371611028909683,0.1898040771484375,0.8405711054801941,0.8322849273681641,2.330425262451172
0,TEMP,1191,2023-07-05T13:00:00.000000,0.022896861657500267,0.11883338540792465,0.36336952447891235,0.4733961522579193,5.249083518981934
1,PSAL,1191,2023-07-05T13:00:00.000000,0.006508170627057552,0.06490325927734375,1.8364298343658447,1.0902454853057861,13.711433410644531
2,PRES_REL,1191,2023-07-05T13:00:00.000000,0.24517814815044403,0.376513808965683,2.629777193069458,1.2331035137176514,4.360885143280029
0,TEMP,1703,2023-07-26T21:00:00.000000,0.09431348741054535,0.3066469132900238,2.1117098331451416,1.4510047435760498,15.686002731323242
1,PSAL,1703,2023-07-26T21:00:00.000000,4.188008006167365e-06,0.0016862552147358656,0.0019275054801255465,0.03617573529481888,0.3849071264266968
2,PRES_REL,1703,2023-07-26T21:00:00.000000,0.018463512882590294,0.11187998950481415,0.33455371856689453,0.4762425422668457,1.0754504203796387
0,TEMP,2215,2023-08-17T05:00:00.000000,0.020642299205064774,0.12819258868694305,2.5916574001312256,1.4363911151885986,13.79930305480957
1,PSAL,2215,2023-08-17T05:00:00.000000,0.004234361462295055,0.05535920709371567,0.7948508262634277,0.7584705352783203,5.834867000579834
2,PRES_REL,2215,2023-08-17T05:00:00.000000,0.10698966681957245,0.2486785352230072,1.5411641597747803,0.9438257217407227,2.8745555877685547
0,TEMP,2727,2023-09-07T13:00:00.000000,0.0023052599281072617,0.04711739346385002,0.19150713086128235,0.4294511675834656,4.564406394958496
1,PSAL,2727,2023-09-07T13:00:00.000000,0.00695502944290638,0.08319473266601562,3.557079315185547,1.881451964378357,15.228919982910156
2,PRES_REL,2727,2023-09-07T13:00:00.000000,0.06014866381883621,0.22038142383098602,0.844463586807251,0.8257573843002319,2.08325457572937
0,TEMP,3239,2023-09-28T21:00:00.000000,0.009081253781914711,0.09494078159332275,3.4717700481414795,1.8563308715820312,21.368000030517578
1,PSAL,3239,2023-09-28T21:00:00.000000,0.0009764368878677487,0.031181177124381065,0.9654015898704529,0.9804476499557495,11.525836944580078
2,PRES_REL,3239,2023-09-28T21:00:00.000000,0.08323021233081818,0.255584716796875,1.2315762042999268,0.9831619262695312,2.9199063777923584
0,TEMP,3751,2023-10-20T05:00:00.000000,0.0004045788664370775,0.017782490700483322,0.05522420257329941,0.20775702595710754,3.9861221313476562
1,PSAL,3751,2023-10-20T05:00:00.000000,0.0022154413163661957,0.046728454530239105,2.920248031616211,1.696528434753418,26.852893829345703
2,PRES_REL,3751,2023-10-20T05:00:00.000000,0.07249274849891663,0.2145293653011322,0.8267240524291992,0.7244688272476196,1.781135082244873
0,TEMP,4263,2023-11-10T13:00:00.000000,0.042440757155418396,0.20452885329723358,0.4974096715450287,0.7001967430114746,8.76814079284668
1,PSAL,4263,2023-11-10T13:00:00.000000,0.002399788238108158,0.04856173321604729,0.3077765703201294,0.5499528646469116,6.002760887145996
2,PRES_REL,4263,2023-11-10T13:00:00.000000,0.06134859472513199,0.20826880633831024,1.9344648122787476,1.1695058345794678,3.608170509338379
0,TEMP,4775,2023-12-01T21:00:00.000000,0.9727869033813477,0.9836359024047852,2.3558127880096436,1.530720591545105,47.52970886230469
1,PSAL,4775,2023-12-01T21:00:00.000000,0.02821071445941925,0.16743724048137665,2.3748888969421387,1.5362666845321655,45.254638671875
2,PRES_REL,4775,2023-12-01T21:00:00.000000,0.062450163066387177,0.1919666975736618,0.6016820073127747,0.5958577990531921,1.9005111455917358
0,TEMP,5287,2023-12-23T05:00:00.000000,0.030566943809390068,0.11625071614980698,0.9965991377830505,0.6637887954711914,5.3242621421813965
1,PSAL,5287,2023-12-23T05:00:00.000000,0.0009380892151966691,0.022382419556379318,1.2717924118041992,0.8241249918937683,5.837390899658203
2,PRES_REL,5287,2023-12-23T05:00:00.000000,0.05155050754547119,0.20142650604248047,1.3327000141143799,1.0241565704345703,3.5297536849975586
