user_id,user_name,windows,mse,std_mse,mae,std_mae,nmse,std_nmse,nmae,std_nmae,mase,std_mase
0,value,3,8657.792358398438,5601.274744134099,85.20261637369792,37.39393856184765,1.2036418815453847,1.1495715443529404,0.9358520607153574,0.5725581291659941,1.6920050779978435,0.8787160760937788
