horizon,mse,std_mse,mae,std_mae,nmse,std_nmse,nmae,std_nmae,mase,std_mase
1,0.004872329247556688,0.02071330546473655,0.028147419293721516,0.06387528443931745,0.03302260911338332,0.07300484116265776,0.1205751543942218,0.135956763245707,1.7061122792462509,4.069747852151701
2,0.017994536797762823,0.081198857104659,0.04554100831349691,0.1261766737144935,0.10431811720448536,0.29351676996860515,0.1832133953430457,0.26599053799578937,3.16898900984476,8.163472826813424
3,0.023040668580241192,0.10319176418469762,0.05197413762410482,0.14261612174256272,0.15198225208708513,0.3722868153587177,0.23173954207838202,0.31349487795503544,3.84254487308984,9.193073603819707
4,0.020476185804000124,0.09008203852195464,0.05435045560201009,0.13237150048316873,0.1993370648832903,0.381450983411208,0.29616783442907035,0.3340983093533376,4.49949002029219,8.718991870318156
5,0.01838272437771593,0.07572922049166764,0.06320007642110188,0.11995196775888609,0.2513429397998455,0.4307196560555493,0.3675394319773962,0.34096584482055886,5.0024567532042665,8.165863409750498
6,0.014616619070390394,0.05786851817417017,0.05666546026865641,0.10679721325372135,0.32560376639776223,0.6545087338551435,0.383917183149606,0.4221508727035637,5.306667283953478,7.741824388694752
7,0.012832643405393659,0.04451260847123658,0.058947245279947914,0.0967360610841399,0.3918392337206266,0.8447209700174636,0.41011769448717433,0.4729087806964414,5.57499100252365,7.542338301372174
8,0.011325787193830669,0.03239577831555626,0.06263045469919841,0.08604192597890478,0.47327944347349415,1.099804812467025,0.4398736395645149,0.5289523882798435,5.752609498682432,7.570117950813501
9,0.011327912546524507,0.027000852731950742,0.06546521186828613,0.08391792859584293,0.5255304667836995,1.1480219980321607,0.4719294806248702,0.5502845011805029,5.949918285021947,7.524473864871012
10,0.01049535145284608,0.02593335863799126,0.05962268511454264,0.08330958484697443,0.5077361513961692,1.0471859208050676,0.4525547440401472,0.5503910986176432,5.8213708203984424,7.229150533976323
11,0.010097530705024838,0.025359162587997905,0.05924387772878011,0.08116460829351475,0.4689977472104753,0.9217854846864025,0.4470022648262481,0.5188320727038395,5.678147040773183,6.836473023252067
12,0.009620072865800466,0.021864764200486355,0.06136369705200195,0.07651515969395281,0.46246551152883814,0.8997444946353415,0.4601746660579617,0.500704295816336,5.677450503067424,6.600732102145014
13,0.008216659190414552,0.016452421817430812,0.059508442878723145,0.06837692988461132,0.31178441252268385,0.45838854209545826,0.4201126226301615,0.3678176158271997,5.024915778854241,5.1332093768759055
14,0.006750091683594898,0.012211085434214142,0.058162291844685875,0.05802792079025645,0.2859847059783836,0.3862185320442241,0.42586426126460236,0.323456852258401,4.9330610415587826,4.605085522185395
15,0.005162111502310533,0.0073012478959444994,0.05575056870778402,0.04532091832303152,0.350985017993177,0.588170273221968,0.45063062695165473,0.3845998635232726,5.025178498278062,5.112155270687006
