dataset,model,metric,mean_value,mean_reference_value,mean_improvement_pct,configurations,reference_models
time/coastal_t_s_h_part07,ts_icl/none,nmse,156616949765296.28,156616949765296.28,0.0,3,ts_icl/none
time/coastal_t_s_h_part08,chronos2/identity,nmse,0.008327999747372373,1.6343673666920324,99.49074972135053,3,chronos2/none
time/coastal_t_s_h_part08,chronos2/none,nmse,1.6343673666920324,1.6343673666920324,0.0,3,chronos2/none
time/coastal_t_s_h_part08,ts_icl/identity,nmse,0.0025976254715660064,1.579083992315061,99.8254126287509,3,ts_icl/none
time/coastal_t_s_h_part08,ts_icl/none,nmse,1.579083992315061,1.579083992315061,0.0,3,ts_icl/none
time/coastal_t_s_h_part09,chronos2/identity,nmse,0.009156220739077061,1.3187401280710191,99.29709173512958,3,chronos2/none
time/coastal_t_s_h_part09,chronos2/none,nmse,1.3187401280710191,1.3187401280710191,0.0,3,chronos2/none
time/coastal_t_s_h_part09,ts_icl/identity,nmse,0.0006081215987370627,1.2619050290698957,99.9528130859736,3,ts_icl/none
time/coastal_t_s_h_part09,ts_icl/none,nmse,1.2619050290698957,1.2619050290698957,0.0,3,ts_icl/none
time/coastal_t_s_h_part10,chronos2/identity,nmse,0.7388920672408968,5.26794059561622,93.93314799429822,3,chronos2/none
time/coastal_t_s_h_part10,chronos2/none,nmse,5.26794059561622,5.26794059561622,0.0,3,chronos2/none
time/coastal_t_s_h_part10,ts_icl/identity,nmse,0.7214308670716143,5.158526284420732,93.37048339670218,3,ts_icl/none
time/coastal_t_s_h_part10,ts_icl/none,nmse,5.158526284420732,5.158526284420732,0.0,3,ts_icl/none
time/coastal_t_s_h_part11,chronos2/identity,nmse,0.020679973552944125,1.2955889888676306,98.17806220781044,3,chronos2/none
time/coastal_t_s_h_part11,chronos2/none,nmse,1.2955889888676306,1.2955889888676306,0.0,3,chronos2/none
time/coastal_t_s_h_part11,ts_icl/identity,nmse,0.07053916007077492,1.2374011566887122,94.70548680907517,3,ts_icl/none
time/coastal_t_s_h_part11,ts_icl/none,nmse,1.2374011566887122,1.2374011566887122,0.0,3,ts_icl/none
time/coastal_t_s_h_part12,chronos2/identity,nmse,0.018048578707115397,0.9139912791877128,97.44027407497369,3,chronos2/none
time/coastal_t_s_h_part12,chronos2/none,nmse,0.9139912791877128,0.9139912791877128,0.0,3,chronos2/none
time/coastal_t_s_h_part12,ts_icl/identity,nmse,0.05797300784912677,0.9888272458380577,96.6661207939094,3,ts_icl/none
time/coastal_t_s_h_part12,ts_icl/none,nmse,0.9888272458380577,0.9888272458380577,0.0,3,ts_icl/none
time/coastal_t_s_h_part13,chronos2/identity,nmse,0.02359573888243176,0.4286948375710011,94.38221102332018,3,chronos2/none
time/coastal_t_s_h_part13,chronos2/none,nmse,0.4286948375710011,0.4286948375710011,0.0,3,chronos2/none
time/coastal_t_s_h_part13,ts_icl/identity,nmse,0.003181972152807798,0.4649962510616105,99.52970639981122,3,ts_icl/none
time/coastal_t_s_h_part13,ts_icl/none,nmse,0.4649962510616105,0.4649962510616105,0.0,3,ts_icl/none
time/coastal_t_s_h_part14,chronos2/identity,nmse,616.4697422425647,804.9847243428545,73.60750260676723,3,chronos2/none
time/coastal_t_s_h_part14,chronos2/none,nmse,804.9847243428545,804.9847243428545,0.0,3,chronos2/none
time/coastal_t_s_h_part14,ts_icl/identity,nmse,801.2862302876132,804.4862864750753,66.37440794010352,3,ts_icl/none
time/coastal_t_s_h_part14,ts_icl/none,nmse,804.4862864750753,804.4862864750753,0.0,3,ts_icl/none
time/coastal_t_s_h_part15,chronos2/identity,nmse,0.01435489408329796,0.8507221836872675,98.31319267514566,3,chronos2/none
time/coastal_t_s_h_part15,chronos2/none,nmse,0.8507221836872675,0.8507221836872675,0.0,3,chronos2/none
time/coastal_t_s_h_part15,ts_icl/identity,nmse,0.0007285335864444165,0.8259291904484048,99.90782391332239,3,ts_icl/none
time/coastal_t_s_h_part15,ts_icl/none,nmse,0.8259291904484048,0.8259291904484048,0.0,3,ts_icl/none
time/coastal_t_s_h_part16,chronos2/identity,nmse,47.59853997295054,95.46359114432958,82.8019917007093,3,chronos2/none
time/coastal_t_s_h_part16,chronos2/none,nmse,95.46359114432958,95.46359114432958,0.0,3,chronos2/none
time/coastal_t_s_h_part16,ts_icl/identity,nmse,93.88310964468383,95.25090403315745,66.08494133929709,3,ts_icl/none
time/coastal_t_s_h_part16,ts_icl/none,nmse,95.25090403315745,95.25090403315745,0.0,3,ts_icl/none
time/coastal_t_s_h_part17,chronos2/identity,nmse,0.01700382022506962,1.4816035290624985,98.57003656190392,3,chronos2/none
time/coastal_t_s_h_part17,chronos2/none,nmse,1.4816035290624985,1.4816035290624985,0.0,3,chronos2/none
time/coastal_t_s_h_part17,ts_icl/identity,nmse,0.03775148749643789,1.2536914126246679,97.77639183966812,3,ts_icl/none
time/coastal_t_s_h_part17,ts_icl/none,nmse,1.2536914126246679,1.2536914126246679,0.0,3,ts_icl/none
time/coastal_t_s_h_part18,chronos2/identity,nmse,0.008575599229920449,0.638392482122909,98.55527038007254,3,chronos2/none
time/coastal_t_s_h_part18,chronos2/none,nmse,0.638392482122909,0.638392482122909,0.0,3,chronos2/none
time/coastal_t_s_h_part18,ts_icl/identity,nmse,0.023146632802265577,0.6560206834064234,96.4545552960429,3,ts_icl/none
time/coastal_t_s_h_part18,ts_icl/none,nmse,0.6560206834064234,0.6560206834064234,0.0,3,ts_icl/none
time/coastal_t_s_h_part19,chronos2/identity,nmse,0.014180004698896987,0.7286765017857154,97.99554421197978,3,chronos2/none
time/coastal_t_s_h_part19,chronos2/none,nmse,0.7286765017857154,0.7286765017857154,0.0,3,chronos2/none
time/coastal_t_s_h_part19,ts_icl/identity,nmse,0.04907919314921148,0.7922507107257842,94.10095387615472,3,ts_icl/none
time/coastal_t_s_h_part19,ts_icl/none,nmse,0.7922507107257842,0.7922507107257842,0.0,3,ts_icl/none
time/coastal_t_s_h_part20,chronos2/identity,nmse,0.020923366256274584,1.2880300439310945,98.2324636796496,3,chronos2/none
time/coastal_t_s_h_part20,chronos2/none,nmse,1.2880300439310945,1.2880300439310945,0.0,3,chronos2/none
time/coastal_t_s_h_part20,ts_icl/identity,nmse,0.01632983732016521,1.3760582711735758,98.86744318430345,3,ts_icl/none
time/coastal_t_s_h_part20,ts_icl/none,nmse,1.3760582711735758,1.3760582711735758,0.0,3,ts_icl/none
time/coastal_t_s_h_part21,chronos2/identity,nmse,0.015415064209336712,0.9367866563455512,98.26132414936414,3,chronos2/none
time/coastal_t_s_h_part21,chronos2/none,nmse,0.9367866563455512,0.9367866563455512,0.0,3,chronos2/none
time/coastal_t_s_h_part21,ts_icl/identity,nmse,0.07220609289399925,0.9719441714183805,91.2552934984722,3,ts_icl/none
time/coastal_t_s_h_part21,ts_icl/none,nmse,0.9719441714183805,0.9719441714183805,0.0,3,ts_icl/none
time/coastal_t_s_h_part22,chronos2/identity,nmse,0.03237209490099405,1.6301132158557365,98.03292916247996,3,chronos2/none
time/coastal_t_s_h_part22,chronos2/none,nmse,1.6301132158557365,1.6301132158557365,0.0,3,chronos2/none
time/coastal_t_s_h_part22,ts_icl/identity,nmse,0.09881253643205262,1.6849609700060324,92.70568771041575,3,ts_icl/none
time/coastal_t_s_h_part22,ts_icl/none,nmse,1.6849609700060324,1.6849609700060324,0.0,3,ts_icl/none
time/coastal_t_s_h_part23,chronos2/identity,nmse,0.012813543478379928,1.2638113075213153,98.72558380021705,3,chronos2/none
time/coastal_t_s_h_part23,chronos2/none,nmse,1.2638113075213153,1.2638113075213153,0.0,3,chronos2/none
time/coastal_t_s_h_part23,ts_icl/identity,nmse,0.04616119551595451,1.2507138935563114,94.95735410271448,3,ts_icl/none
time/coastal_t_s_h_part23,ts_icl/none,nmse,1.2507138935563114,1.2507138935563114,0.0,3,ts_icl/none
time/cphl_h_part01,chronos2/identity,nmse,0.011094390853152919,1.1353384961684545,98.37473820029727,3,chronos2/none
time/cphl_h_part01,chronos2/none,nmse,1.1353384961684545,1.1353384961684545,0.0,3,chronos2/none
time/cphl_h_part01,ts_icl/identity,nmse,0.0004323434237448964,1.0461509635051092,99.95864776562934,3,ts_icl/none
time/cphl_h_part01,ts_icl/none,nmse,1.0461509635051092,1.0461509635051092,0.0,3,ts_icl/none
time/cphl_h_part02,chronos2/identity,nmse,0.01831140013334031,1.9706070711215338,98.86247995447245,3,chronos2/none
time/cphl_h_part02,chronos2/none,nmse,1.9706070711215338,1.9706070711215338,0.0,3,chronos2/none
time/cphl_h_part02,ts_icl/identity,nmse,0.018139865571356495,2.002519273261229,98.99289381005097,3,ts_icl/none
time/cphl_h_part02,ts_icl/none,nmse,2.002519273261229,2.002519273261229,0.0,3,ts_icl/none
time/crypto_d,chronos2/identity,nmse,0.6954278710319258,0.99180589256543,30.39441735531342,3,chronos2/none
time/crypto_d,chronos2/none,nmse,0.99180589256543,0.99180589256543,0.0,3,chronos2/none
time/crypto_d,ts_icl/identity,nmse,1.118503307950271,1.7967471496784702,39.304070782781565,3,ts_icl/none
time/crypto_d,ts_icl/none,nmse,1.7967471496784702,1.7967471496784702,0.0,3,ts_icl/none
time/current_velocity_h_part01,chronos2/identity,nmse,0.01923136738305739,0.6042268610430054,96.34827736365087,3,chronos2/none
time/current_velocity_h_part01,chronos2/none,nmse,0.6042268610430054,0.6042268610430054,0.0,3,chronos2/none
time/current_velocity_h_part01,ts_icl/identity,nmse,0.024347155987049552,0.5885965948079334,95.39109951542764,3,ts_icl/none
time/current_velocity_h_part01,ts_icl/none,nmse,0.5885965948079334,0.5885965948079334,0.0,3,ts_icl/none
time/current_velocity_h_part02,chronos2/identity,nmse,0.026047064962498284,0.4899407890729497,93.95432334796548,3,chronos2/none
time/current_velocity_h_part02,chronos2/none,nmse,0.4899407890729497,0.4899407890729497,0.0,3,chronos2/none
time/current_velocity_h_part02,ts_icl/identity,nmse,0.09876719222433851,0.6479839609337994,90.66684131395156,3,ts_icl/none
time/current_velocity_h_part02,ts_icl/none,nmse,0.6479839609337994,0.6479839609337994,0.0,3,ts_icl/none
time/current_velocity_h_part03,chronos2/identity,nmse,0.013243478559065061,1.1214350461565628,98.90051576356196,3,chronos2/none
time/current_velocity_h_part03,chronos2/none,nmse,1.1214350461565628,1.1214350461565628,0.0,3,chronos2/none
time/current_velocity_h_part03,ts_icl/identity,nmse,0.008217867469334629,1.0670054620698528,99.46459869925086,3,ts_icl/none
time/current_velocity_h_part03,ts_icl/none,nmse,1.0670054620698528,1.0670054620698528,0.0,3,ts_icl/none
time/current_velocity_h_part04,chronos2/identity,nmse,0.015438428613659782,1.0175300546559607,98.44038505186104,3,chronos2/none
time/current_velocity_h_part04,chronos2/none,nmse,1.0175300546559607,1.0175300546559607,0.0,3,chronos2/none
time/current_velocity_h_part04,ts_icl/identity,nmse,0.02344421772160651,0.9963415045992551,97.43592360743553,3,ts_icl/none
time/current_velocity_h_part04,ts_icl/none,nmse,0.9963415045992551,0.9963415045992551,0.0,3,ts_icl/none
time/current_velocity_h_part05,chronos2/identity,nmse,0.01521810755337715,0.76243851195193,97.885702756905,3,chronos2/none
time/current_velocity_h_part05,chronos2/none,nmse,0.76243851195193,0.76243851195193,0.0,3,chronos2/none
time/current_velocity_h_part05,ts_icl/identity,nmse,0.03176874875282886,0.8011160187066797,96.21801053902628,3,ts_icl/none
time/current_velocity_h_part05,ts_icl/none,nmse,0.8011160187066797,0.8011160187066797,0.0,3,ts_icl/none
time/current_velocity_h_part06,chronos2/identity,nmse,0.015899381861402277,0.7053634279967295,97.50449256310246,3,chronos2/none
time/current_velocity_h_part06,chronos2/none,nmse,0.7053634279967295,0.7053634279967295,0.0,3,chronos2/none
time/current_velocity_h_part06,ts_icl/identity,nmse,0.020337873823256924,0.7083861480419985,96.53980108913349,3,ts_icl/none
time/current_velocity_h_part06,ts_icl/none,nmse,0.7083861480419985,0.7083861480419985,0.0,3,ts_icl/none
time/current_velocity_h_part07,chronos2/identity,nmse,0.022876989842754686,0.8583891345886515,96.67659607034727,3,chronos2/none
time/current_velocity_h_part07,chronos2/none,nmse,0.8583891345886515,0.8583891345886515,0.0,3,chronos2/none
time/current_velocity_h_part07,ts_icl/identity,nmse,0.12687679595079418,0.9260277959311174,89.59911260937444,3,ts_icl/none
time/current_velocity_h_part07,ts_icl/none,nmse,0.9260277959311174,0.9260277959311174,0.0,3,ts_icl/none
time/current_velocity_h_part08,chronos2/identity,nmse,0.011519227435605394,0.9632839297410101,98.80570553029482,3,chronos2/none
time/current_velocity_h_part08,chronos2/none,nmse,0.9632839297410101,0.9632839297410101,0.0,3,chronos2/none
time/current_velocity_h_part08,ts_icl/identity,nmse,0.0011109379332133863,0.8982992658210504,99.87564997520359,3,ts_icl/none
time/current_velocity_h_part08,ts_icl/none,nmse,0.8982992658210504,0.8982992658210504,0.0,3,ts_icl/none
time/current_velocity_h_part09,chronos2/identity,nmse,0.01247245367159377,0.9180811340649608,98.63725162314375,3,chronos2/none
time/current_velocity_h_part09,chronos2/none,nmse,0.9180811340649608,0.9180811340649608,0.0,3,chronos2/none
time/current_velocity_h_part09,ts_icl/identity,nmse,0.003343381119511303,0.9199982518872257,99.6605887920061,3,ts_icl/none
time/current_velocity_h_part09,ts_icl/none,nmse,0.9199982518872257,0.9199982518872257,0.0,3,ts_icl/none
time/current_velocity_h_part10,chronos2/identity,nmse,0.011518108554396325,0.987170782807485,98.7029236814866,3,chronos2/none
time/current_velocity_h_part10,chronos2/none,nmse,0.987170782807485,0.987170782807485,0.0,3,chronos2/none
time/current_velocity_h_part10,ts_icl/identity,nmse,0.0005270391802359545,0.9528227907718806,99.94941986258583,3,ts_icl/none
time/current_velocity_h_part10,ts_icl/none,nmse,0.9528227907718806,0.9528227907718806,0.0,3,ts_icl/none
time/current_velocity_h_part11,chronos2/identity,nmse,0.013131237103451024,0.5641337210736262,97.66598500792738,3,chronos2/none
time/current_velocity_h_part11,chronos2/none,nmse,0.5641337210736262,0.5641337210736262,0.0,3,chronos2/none
time/current_velocity_h_part11,ts_icl/identity,nmse,0.00017645374902241638,0.5897075381997244,99.97003759849311,3,ts_icl/none
time/current_velocity_h_part11,ts_icl/none,nmse,0.5897075381997244,0.5897075381997244,0.0,3,ts_icl/none
time/current_velocity_h_part12,chronos2/identity,nmse,0.01656602219833682,0.6409400102889372,97.39881553263018,3,chronos2/none
time/current_velocity_h_part12,chronos2/none,nmse,0.6409400102889372,0.6409400102889372,0.0,3,chronos2/none
time/current_velocity_h_part12,ts_icl/identity,nmse,0.0003940222042931257,0.6951970792065064,99.94401692303252,3,ts_icl/none
time/current_velocity_h_part12,ts_icl/none,nmse,0.6951970792065064,0.6951970792065064,0.0,3,ts_icl/none
time/current_velocity_h_part13,chronos2/identity,nmse,0.008912173485980559,0.8049784693888528,98.81324705773584,3,chronos2/none
time/current_velocity_h_part13,chronos2/none,nmse,0.8049784693888528,0.8049784693888528,0.0,3,chronos2/none
time/current_velocity_h_part13,ts_icl/identity,nmse,0.010723567381454038,0.8567473359763863,98.44785618558757,3,ts_icl/none
time/current_velocity_h_part13,ts_icl/none,nmse,0.8567473359763863,0.8567473359763863,0.0,3,ts_icl/none
time/current_velocity_h_part14,chronos2/identity,nmse,0.009469641044334924,0.934617824627397,98.81728551645942,3,chronos2/none
time/current_velocity_h_part14,chronos2/none,nmse,0.934617824627397,0.934617824627397,0.0,3,chronos2/none
time/current_velocity_h_part14,ts_icl/identity,nmse,0.0262783766074689,0.9090670320845674,96.77539125307278,3,ts_icl/none
time/current_velocity_h_part14,ts_icl/none,nmse,0.9090670320845674,0.9090670320845674,0.0,3,ts_icl/none
time/current_velocity_h_part15,chronos2/identity,nmse,0.014257226508994964,0.9287660434982546,98.48662947628765,3,chronos2/none
time/current_velocity_h_part15,chronos2/none,nmse,0.9287660434982546,0.9287660434982546,0.0,3,chronos2/none
time/current_velocity_h_part15,ts_icl/identity,nmse,0.03864001631606539,0.7985528297574511,95.30792061206724,3,ts_icl/none
time/current_velocity_h_part15,ts_icl/none,nmse,0.7985528297574511,0.7985528297574511,0.0,3,ts_icl/none
time/current_velocity_h_part16,chronos2/identity,nmse,0.009117364513804205,0.644211254413757,98.59027485382622,3,chronos2/none
time/current_velocity_h_part16,chronos2/none,nmse,0.644211254413757,0.644211254413757,0.0,3,chronos2/none
time/current_velocity_h_part16,ts_icl/identity,nmse,0.015475240194124731,0.6970550768422307,97.73725385288094,3,ts_icl/none
time/current_velocity_h_part16,ts_icl/none,nmse,0.6970550768422307,0.6970550768422307,0.0,3,ts_icl/none
time/current_velocity_h_part17,chronos2/identity,nmse,0.010187747707984978,0.6661020016763359,98.325693715473,3,chronos2/none
time/current_velocity_h_part17,chronos2/none,nmse,0.6661020016763359,0.6661020016763359,0.0,3,chronos2/none
time/current_velocity_h_part17,ts_icl/identity,nmse,0.017848616851349815,0.6841213803402045,98.17890671034608,3,ts_icl/none
time/current_velocity_h_part17,ts_icl/none,nmse,0.6841213803402045,0.6841213803402045,0.0,3,ts_icl/none
time/current_velocity_h_part18,chronos2/identity,nmse,0.009501679719606828,1.2274724737637575,98.91080218885828,3,chronos2/none
time/current_velocity_h_part18,chronos2/none,nmse,1.2274724737637575,1.2274724737637575,0.0,3,chronos2/none
time/current_velocity_h_part18,ts_icl/identity,nmse,0.02084054577969457,1.2092292686303459,98.6882626023732,3,ts_icl/none
time/current_velocity_h_part18,ts_icl/none,nmse,1.2092292686303459,1.2092292686303459,0.0,3,ts_icl/none
time/current_velocity_h_part19,chronos2/identity,nmse,0.010682484511764616,0.9643754324668811,98.8626397927889,3,chronos2/none
time/current_velocity_h_part19,chronos2/none,nmse,0.9643754324668811,0.9643754324668811,0.0,3,chronos2/none
time/current_velocity_h_part19,ts_icl/identity,nmse,0.0037988733011944634,0.8433511073313033,99.50623168955543,3,ts_icl/none
time/current_velocity_h_part19,ts_icl/none,nmse,0.8433511073313033,0.8433511073313033,0.0,3,ts_icl/none
time/current_velocity_h_part20,chronos2/identity,nmse,0.00811800929656572,1.185368549876442,99.28399094275348,3,chronos2/none
time/current_velocity_h_part20,chronos2/none,nmse,1.185368549876442,1.185368549876442,0.0,3,chronos2/none
time/current_velocity_h_part20,ts_icl/identity,nmse,0.03563591197606442,1.1231387153869927,97.38483489464465,3,ts_icl/none
time/current_velocity_h_part20,ts_icl/none,nmse,1.1231387153869927,1.1231387153869927,0.0,3,ts_icl/none
time/current_velocity_h_part21,chronos2/identity,nmse,0.011167819406384498,0.9294435844135781,98.77589051417118,3,chronos2/none
time/current_velocity_h_part21,chronos2/none,nmse,0.9294435844135781,0.9294435844135781,0.0,3,chronos2/none
time/current_velocity_h_part21,ts_icl/identity,nmse,0.0008285325078961453,0.9123008855825496,99.9068297193242,3,ts_icl/none
time/current_velocity_h_part21,ts_icl/none,nmse,0.9123008855825496,0.9123008855825496,0.0,3,ts_icl/none
time/ecdc_covid_d_part01,chronos2/identity,nmse,0.39271491274444587,0.5812829814644324,30.4187494116025,3,chronos2/none
time/ecdc_covid_d_part01,chronos2/none,nmse,0.5812829814644324,0.5812829814644324,0.0,3,chronos2/none
time/ecdc_covid_d_part01,ts_icl/identity,nmse,0.8648720950263344,0.8955258348335823,14.13874264201869,3,ts_icl/none
time/ecdc_covid_d_part01,ts_icl/none,nmse,0.8955258348335823,0.8955258348335823,0.0,3,ts_icl/none
time/ecdc_covid_d_part02,chronos2/identity,nmse,0.43266471974655163,0.49067430904445547,19.252105831479504,3,chronos2/none
time/ecdc_covid_d_part02,chronos2/none,nmse,0.49067430904445547,0.49067430904445547,0.0,3,chronos2/none
time/ecdc_covid_d_part02,ts_icl/identity,nmse,2.0412850841465926,0.9249344006594685,-35.95243660200365,3,ts_icl/none
time/ecdc_covid_d_part02,ts_icl/none,nmse,0.9249344006594685,0.9249344006594685,0.0,3,ts_icl/none
time/ecdc_covid_d_part03,chronos2/identity,nmse,6.171848579413361,6.9134166818112135,35.853314805481844,3,chronos2/none
time/ecdc_covid_d_part03,chronos2/none,nmse,6.9134166818112135,6.9134166818112135,0.0,3,chronos2/none
time/ecdc_covid_d_part03,ts_icl/identity,nmse,6.748809954133725,7.157379429580438,-14.705345320337111,3,ts_icl/none
time/ecdc_covid_d_part03,ts_icl/none,nmse,7.157379429580438,7.157379429580438,0.0,3,ts_icl/none
time/ecdc_covid_d_part04,chronos2/identity,nmse,0.2466943513136357,0.3294637820020196,22.234983535562474,3,chronos2/none
time/ecdc_covid_d_part04,chronos2/none,nmse,0.3294637820020196,0.3294637820020196,0.0,3,chronos2/none
time/ecdc_covid_d_part04,ts_icl/identity,nmse,0.41899609348426264,0.5483914808266692,16.14837424269534,3,ts_icl/none
time/ecdc_covid_d_part04,ts_icl/none,nmse,0.5483914808266692,0.5483914808266692,0.0,3,ts_icl/none
time/ecdc_covid_d_part05,chronos2/identity,nmse,0.1323516375074784,0.28019520399781567,18.55999539461162,3,chronos2/none
time/ecdc_covid_d_part05,chronos2/none,nmse,0.28019520399781567,0.28019520399781567,0.0,3,chronos2/none
time/ecdc_covid_d_part05,ts_icl/identity,nmse,1.1438288213297103,0.4809104638795058,-159.45968601812282,3,ts_icl/none
time/ecdc_covid_d_part05,ts_icl/none,nmse,0.4809104638795058,0.4809104638795058,0.0,3,ts_icl/none
time/ecdc_covid_d_part06,chronos2/identity,nmse,53.32299266114003,58.80573397605784,34.49869254587529,3,chronos2/none
time/ecdc_covid_d_part06,chronos2/none,nmse,58.80573397605784,58.80573397605784,0.0,3,chronos2/none
time/ecdc_covid_d_part06,ts_icl/identity,nmse,56.205669996949524,58.02394707087014,9.366804197158606,3,ts_icl/none
time/ecdc_covid_d_part06,ts_icl/none,nmse,58.02394707087014,58.02394707087014,0.0,3,ts_icl/none
time/ecdc_covid_d_part07,chronos2/identity,nmse,2.1517516204880343,2.5377406718002424,20.80961053681338,3,chronos2/none
time/ecdc_covid_d_part07,chronos2/none,nmse,2.5377406718002424,2.5377406718002424,0.0,3,chronos2/none
time/ecdc_covid_d_part07,ts_icl/identity,nmse,3.020422848148478,2.692346944454281,-51.90912259333167,3,ts_icl/none
time/ecdc_covid_d_part07,ts_icl/none,nmse,2.692346944454281,2.692346944454281,0.0,3,ts_icl/none
time/ne_china_wind_h,chronos2/identity,nmse,0.007932337446333143,1.2041401317224418,99.32887407930103,3,chronos2/none
time/ne_china_wind_h,chronos2/none,nmse,1.2041401317224418,1.2041401317224418,0.0,3,chronos2/none
time/ne_china_wind_h,ts_icl/identity,nmse,0.015656798651636952,1.2331848369167169,98.63779001592935,3,ts_icl/none
time/ne_china_wind_h,ts_icl/none,nmse,1.2331848369167169,1.2331848369167169,0.0,3,ts_icl/none
time/online_retail_2_uci_d,chronos2/identity,nmse,0.43348022426168126,0.6140182226705898,-144.92260488382078,3,chronos2/none
time/online_retail_2_uci_d,chronos2/none,nmse,0.6140182226705898,0.6140182226705898,0.0,3,chronos2/none
time/online_retail_2_uci_d,ts_icl/identity,nmse,0.43229410372441635,1.435142632573843,67.5571530378745,3,ts_icl/none
time/online_retail_2_uci_d,ts_icl/none,nmse,1.435142632573843,1.435142632573843,0.0,3,ts_icl/none
time/port_activity_d,chronos2/identity,nmse,5.826459516780215e+17,5.826459516780215e+17,36.90438933466393,3,chronos2/none
