user_id,user_name,windows,mse,std_mse,mae,std_mae,nmse,std_nmse,nmae,std_nmae,mase,std_mase
0,value,3,525.6045028765997,694.7339037556274,15.957509358723959,16.460935373852553,0.43912881350843236,0.6095406796407667,0.4278708764662345,0.5060190878784664,0.9917616207773486,1.1768263831213301
