covariate_mode,data_config_path,data_covariate_mode,data_effective_options_aggr,data_effective_options_date_col,data_source,data_source_mtime_ns,data_source_size,dataset,horizon,inference_batch_size,inference_device,inference_model_load_seconds,inference_seconds,inference_seconds_per_series_window,inference_seconds_per_user,instance_normalize,lags,lookback_period,mase_seasonality,metrics_mae,metrics_mase,metrics_mse,metrics_nmae,metrics_nmse,metrics_sample_std_mae,metrics_sample_std_mase,metrics_sample_std_mse,metrics_sample_std_nmae,metrics_sample_std_nmse,metrics_user_mean_mae,metrics_user_mean_mase,metrics_user_mean_mse,metrics_user_mean_nmae,metrics_user_mean_nmse,metrics_user_std_mae,metrics_user_std_mase,metrics_user_std_mse,metrics_user_std_nmae,metrics_user_std_nmse,metrics_w10_mae,metrics_w10_mase,metrics_w10_mse,metrics_w10_nmae,metrics_w10_nmse,model,query_dates,remove_constant,removed_constant_windows,run_dir,seed,series_windows,stride,users,summary_path,run_path,run_label,manifest_id,identity_signature,data_missing_values_replaced,data_effective_options_aggr_period
none,/fssmall/home/h61084/codes/datasets/exchange_rate/config.json,none,,date,/fssmall/home/h61084/codes/datasets/exchange_rate/exchange_rate.csv,1787699099000000000,630212,exchange_rate,2,32,cuda,5.459525365382433,0.4175038803368807,0.003479199002807339,0.052187985042110085,False,14,,1,0.0041129295733602095,813.9073436090723,5.2537088944878035e-05,812.3201748300654,42359816.29468438,0.005416119610685495,6457.35583177703,0.00015642189337358524,6457.550017922758,365882662.48472214,0.0041129295733602095,813.9073436090723,5.2537088944878035e-05,812.3201748300655,42359816.29468437,0.003026720812922304,2148.26651400012,6.358460036473658e-05,2146.2613055485663,112073532.48910333,0.010187057654062907,6497.686239719391,0.00020832678862158597,6490.793813935916,338878511.81336945,chronos_t5,15,False,0,/fslarge/scratch/users/h61084/codes/tsfm/outputs_selena/foundation_models/exchange_rate/14_2/chronos_t5/none/raw/keep/run_0,1,120,512,8,/fslarge/scratch/users/h61084/codes/tsfm/outputs_selena/foundation_models/exchange_rate/14_2/chronos_t5/none/raw/keep/run_0/summary.json,exchange_rate/14_2/chronos_t5/none/raw/keep/run_0,chronos_t5,da03a7c2-ee31-405f-b021-9e8d6152f429,644ee87bd81aa540e1de1665952a68ab15dd8bef1aca69b33a6eb1c4a505fb16,0.0,
none,/fssmall/home/h61084/codes/datasets/exchange_rate/config.json,none,,date,/fssmall/home/h61084/codes/datasets/exchange_rate/exchange_rate.csv,1787699099000000000,630212,exchange_rate,2,32,cuda,0.6493407050147653,1.3407640242949128,0.01117303353579094,0.1675955030368641,False,14,,1,0.00469888566294685,2.2045201805109778,5.711385435782553e-05,1.2341917619419596,3.417680746485712,0.005425673462316991,2.363357838766201,0.00011428647892160587,1.1774921438954193,6.951335242791207,0.00469888566294685,2.204520180510978,5.711385435782553e-05,1.2341917619419593,3.417680746485712,0.0035448641222357693,0.30720355075588546,5.911350301332654e-05,0.14941462056508667,1.5076866078707176,0.011314849058787027,2.8637261668841045,0.00019074245889593537,1.4687337120374044,6.863791350368411,ts_icl,15,False,0,/fslarge/scratch/users/h61084/codes/tsfm/outputs_selena/foundation_models/exchange_rate/14_2/ts_icl/none/raw/keep/run_0,1,120,512,8,/fslarge/scratch/users/h61084/codes/tsfm/outputs_selena/foundation_models/exchange_rate/14_2/ts_icl/none/raw/keep/run_0/summary.json,exchange_rate/14_2/ts_icl/none/raw/keep/run_0,ts_icl,b507f1cd-5888-4da6-a308-85447f71291b,a99666199434c23e5156057a784dd2f4715513817f11b582b660bf4b0a940536,0.0,
none,/fssmall/home/h61084/codes/datasets/exchange_rate/config.json,none,,date,/fssmall/home/h61084/codes/datasets/exchange_rate/exchange_rate.csv,1787699099000000000,630212,exchange_rate,7,64,cuda,5.305995889939368,0.21346507407724857,0.0017788756173104047,0.02668313425965607,False,30,,1,0.005619980064002883,3.0451206707395615,9.066010756208525e-05,1.1733403916470706,51.73144519346218,0.006062215285518154,7.821547852028806,0.00017447292257741605,2.7489736496621124,540.9081056868977,0.005619980064002883,3.0451206707395615,9.066010756208525e-05,1.1733403916470706,51.73144519346218,0.003828449316964684,1.906184994844916,7.239449736405261e-05,0.6055693267680207,130.87683243368167,0.010887164094795784,8.009249024341504,0.00022663191865982904,2.666400311142206,397.9781343581834,chronos2,15,False,0,/fslarge/scratch/users/h61084/codes/tsfm/outputs_selena/foundation_models/exchange_rate/30_7/chronos2/none/raw/keep/run_0,1,120,512,8,/fslarge/scratch/users/h61084/codes/tsfm/outputs_selena/foundation_models/exchange_rate/30_7/chronos2/none/raw/keep/run_0/summary.json,exchange_rate/30_7/chronos2/none/raw/keep/run_0,chronos2,df3ef40c-79aa-4241-bbab-a3acdf02b94f,cf46048e517ae448c8bc76653cb6098ad9d5f90a42afac45db6a233bbcb7ec8c,0.0,
none,/fssmall/home/h61084/codes/datasets/exchange_rate/config.json,none,,date,/fssmall/home/h61084/codes/datasets/exchange_rate/exchange_rate.csv,1787699099000000000,630212,exchange_rate,7,128,cuda,5.520225080661476,0.20082686375826597,0.0016735571979855498,0.025103357969783247,False,30,,1,0.005437215837090085,3.036918063213428,8.93844284103832e-05,1.2355612642131746,52.34562846883782,0.006208402245901714,7.847499742492989,0.0001997736021307185,2.8058762026302975,541.7703679693125,0.005437215837090085,3.036918063213428,8.93844284103832e-05,1.2355612642131746,52.34562846883782,0.0036838865889393143,2.1449277768933883,7.665284966063376e-05,0.8398489398996961,132.8590424181175,0.010964441803904872,8.626308179895084,0.00025974919434095987,3.3826179509361585,403.84153544522513,chronos_bolt,15,False,0,/fslarge/scratch/users/h61084/codes/tsfm/outputs_selena/foundation_models/exchange_rate/30_7/chronos_bolt/none/raw/keep/run_0,1,120,512,8,/fslarge/scratch/users/h61084/codes/tsfm/outputs_selena/foundation_models/exchange_rate/30_7/chronos_bolt/none/raw/keep/run_0/summary.json,exchange_rate/30_7/chronos_bolt/none/raw/keep/run_0,chronos_bolt,06ed4e04-d472-4ca6-a668-d21f54588e2a,25fcb2dbc16d7211d06526d809ff63793593245475558d4522bdae1cb9a703ef,0.0,
none,/fssmall/home/h61084/codes/datasets/exchange_rate/config.json,none,,date,/fssmall/home/h61084/codes/datasets/exchange_rate/exchange_rate.csv,1787699099000000000,630212,exchange_rate,7,32,cuda,5.455782627686858,0.6380532793700695,0.0053171106614172455,0.07975665992125869,False,30,,1,0.005692674678266485,814.891682282649,8.797736750931392e-05,812.3431365387825,42355261.63358078,0.0057481916327065665,6456.880162802208,0.00016091766766281808,6457.1910445209305,365834792.4328193,0.005692674678266485,814.891682282649,8.797736750931392e-05,812.3431365387825,42355261.63358078,0.003714483747930183,2149.6328671197703,6.538915319094121e-05,2146.635475823218,112061482.59235424,0.010968135079989831,6502.285584312677,0.00018944039238704135,6491.806729557117,338842076.1221438,chronos_t5,15,False,0,/fslarge/scratch/users/h61084/codes/tsfm/outputs_selena/foundation_models/exchange_rate/30_7/chronos_t5/none/raw/keep/run_0,1,120,512,8,/fslarge/scratch/users/h61084/codes/tsfm/outputs_selena/foundation_models/exchange_rate/30_7/chronos_t5/none/raw/keep/run_0/summary.json,exchange_rate/30_7/chronos_t5/none/raw/keep/run_0,chronos_t5,5da19ccf-7555-4295-b7d1-ae54f17bdd44,4bf2b3b4c71351ec099fb11fae85600808463db85597c470814b907fcff8c6f4,0.0,
none,/fssmall/home/h61084/codes/datasets/exchange_rate/config.json,none,,date,/fssmall/home/h61084/codes/datasets/exchange_rate/exchange_rate.csv,1787699099000000000,630212,exchange_rate,7,32,cuda,0.6694589024409652,1.3414718322455883,0.011178931935379903,0.16768397903069854,False,30,,1,0.0058471351948694425,3.1244016581991065,9.650431253512329e-05,1.23820823932377,51.882968516993515,0.006426726224592631,7.8640236382746895,0.00020102350166409854,2.7502252623894483,542.5688380934977,0.005847135194869442,3.1244016581991065,9.650431253512329e-05,1.2382082393237699,51.882968516993515,0.004094245325404745,2.0404190720881425,8.583083817332345e-05,0.738581271814481,131.73815784845283,0.011657612638858457,8.441597886259357,0.0002717219687989806,3.115093075608214,400.4147836900343,ts_icl,15,False,0,/fslarge/scratch/users/h61084/codes/tsfm/outputs_selena/foundation_models/exchange_rate/30_7/ts_icl/none/raw/keep/run_0,1,120,512,8,/fslarge/scratch/users/h61084/codes/tsfm/outputs_selena/foundation_models/exchange_rate/30_7/ts_icl/none/raw/keep/run_0/summary.json,exchange_rate/30_7/ts_icl/none/raw/keep/run_0,ts_icl,c495d05a-18ea-4c6f-a33f-3764cc09d4f0,1f6a853448402f8c510136a8f0b9b3424302966613a74e70a0c29b0830081bb7,0.0,
none,/fssmall/home/h61084/codes/datasets/solar/config.json,none,sum,date,/fssmall/home/h61084/codes/datasets/solar/solar.csv,1787699101000000000,36258503,solar,48,64,cuda,9.652341002598405,1.0225256253033876,0.000439040629155598,0.007463690695645165,False,336,,1,11.147908665147039,0.9411595132395453,621.868939709387,0.21259004222656996,0.2103948040478277,7.303775391676669,0.5101650869490275,1012.3280480974323,0.11360924972866938,0.21928317368055983,11.147908665147039,0.9411595132395453,621.868939709387,0.21259004222656996,0.21039480404782768,4.322054247417041,0.11769004324635558,579.0236705730689,0.025644751877922735,0.05141919450703536,21.599937783569853,1.1551235105936268,2042.204170723923,0.260440932712009,0.3032324802709602,chronos2,17,False,0,/fslarge/scratch/users/h61084/codes/tsfm/outputs_selena/foundation_models/solar/336_48/chronos2/none/raw/keep/run_0,1,2329,512,137,/fslarge/scratch/users/h61084/codes/tsfm/outputs_selena/foundation_models/solar/336_48/chronos2/none/raw/keep/run_0/summary.json,solar/336_48/chronos2/none/raw/keep/run_0,chronos2,197fe5fb-6f9b-4ec9-bd41-53d599ac2a46,8e067a4142dd6921a8c351b2670ee744908152e9020b3a3c7aecc6d593dfac0e,,
none,/fssmall/home/h61084/codes/datasets/solar/config.json,none,sum,date,/fssmall/home/h61084/codes/datasets/solar/solar.csv,1787699101000000000,36258503,solar,48,128,cuda,6.3904857859015465,0.7045162757858634,0.00030249732751647205,0.005142454567780025,False,336,,1,10.429401485333376,0.8791544514505482,547.3337486142403,0.19891897152938162,0.1850737929885016,6.792015498419232,0.4687180032186028,874.99107188063,0.10581106246499197,0.19183493542572752,10.429401485333374,0.8791544514505482,547.3337486142403,0.19891897152938162,0.18507379298850166,4.036440436625795,0.10836435793229306,504.71833470151324,0.02385420358838372,0.042751703853667944,20.13549453671239,1.0678045484824341,1775.0524888880116,0.2415745984293333,0.262359764064983,chronos_bolt,17,False,0,/fslarge/scratch/users/h61084/codes/tsfm/outputs_selena/foundation_models/solar/336_48/chronos_bolt/none/raw/keep/run_0,1,2329,512,137,/fslarge/scratch/users/h61084/codes/tsfm/outputs_selena/foundation_models/solar/336_48/chronos_bolt/none/raw/keep/run_0/summary.json,solar/336_48/chronos_bolt/none/raw/keep/run_0,chronos_bolt,fb3f1883-58fd-4725-91c6-9945fc120b15,31747ef055e6a7c62af6d2d6b4309eef6b5eeca8ab7c8341b858e5a272cc6d7b,,
none,/fssmall/home/h61084/codes/datasets/solar/config.json,none,sum,date,/fssmall/home/h61084/codes/datasets/solar/solar.csv,1787699101000000000,36258503,solar,48,32,cuda,15.524744553491473,59.54963758215308,0.025568758085939496,0.4346688874609714,False,336,,1,11.421447136899646,0.9626512356540736,832.3989119287108,0.21811795942469336,0.2805941355647719,9.214889572322157,0.6589339070532797,1453.693654256009,0.14887392306161246,0.31544214161271383,11.421447136899648,0.9626512356540736,832.3989119287108,0.21811795942469336,0.28059413556477186,4.724111959733282,0.1394646236139705,829.6404530373543,0.031188444697567208,0.0614535097162479,22.798275858414268,1.2122731541886047,2901.0477386442553,0.2752368999566851,0.389475482932738,chronos_t5,17,False,0,/fslarge/scratch/users/h61084/codes/tsfm/outputs_selena/foundation_models/solar/336_48/chronos_t5/none/raw/keep/run_0,1,2329,512,137,/fslarge/scratch/users/h61084/codes/tsfm/outputs_selena/foundation_models/solar/336_48/chronos_t5/none/raw/keep/run_0/summary.json,solar/336_48/chronos_t5/none/raw/keep/run_0,chronos_t5,475a45cf-33bd-4356-a300-36b2464e1c2b,8e76c8a7b0a766b683194ecf473514f686638bf69c41d12b423a54a2a6cc7503,,
none,/fssmall/home/h61084/codes/datasets/solar/config.json,none,sum,date,/fssmall/home/h61084/codes/datasets/solar/solar.csv,1787699101000000000,36258503,solar,48,32,cuda,0.638636652380228,5.1724262135103345,0.002220878580296408,0.03775493586503894,False,336,,1,11.245870268078718,0.950475301886255,686.6887223000892,0.21460278102861755,0.23113703439573002,7.871626712781213,0.5633954527736217,1145.2769411761817,0.1253161336776384,0.24560340581822981,11.24587026807872,0.9504753018862548,686.6887223000894,0.21460278102861755,0.23113703439573002,4.356689462489794,0.13227226674655154,631.2127303918531,0.028847910987083603,0.05659105974105361,21.641510163034717,1.1706436978293067,2237.9780082622497,0.26405315309324684,0.32290225596941946,ts_icl,17,False,0,/fslarge/scratch/users/h61084/codes/tsfm/outputs_selena/foundation_models/solar/336_48/ts_icl/none/raw/keep/run_0,1,2329,512,137,/fslarge/scratch/users/h61084/codes/tsfm/outputs_selena/foundation_models/solar/336_48/ts_icl/none/raw/keep/run_0/summary.json,solar/336_48/ts_icl/none/raw/keep/run_0,ts_icl,8e46f657-4d9a-4956-8539-cb03e98bbeb4,e322b80b50a24df52276016ba34c0f6cb6e0f2c03e0c2d6fd62990c73e2fc57a,,
none,/fssmall/home/h61084/codes/datasets/solar/config.json,none,sum,date,/fssmall/home/h61084/codes/datasets/solar/solar.csv,1787699101000000000,36258503,solar,168,64,cuda,5.309459077194333,1.1016777763143182,0.0005025902264207656,0.00804144362273225,False,504,,1,10.509183740039376,0.8634245128092104,536.7973124041174,0.19478857564488358,0.1653876763795686,5.532754750435286,0.3131721610039996,729.7987087776349,0.06834147252020403,0.12597104532531944,10.509183740039376,0.8634245128092104,536.7973124041174,0.19478857564488358,0.1653876763795686,4.504218625424465,0.06772806660035079,573.866335129549,0.01550068226249939,0.01920206165953544,22.006169925842965,1.0153437440416642,1998.2280166489738,0.23093014799191483,0.2028892807263349,chronos2,16,False,0,/fslarge/scratch/users/h61084/codes/tsfm/outputs_selena/foundation_models/solar/504_168/chronos2/none/raw/keep/run_0,1,2192,512,137,/fslarge/scratch/users/h61084/codes/tsfm/outputs_selena/foundation_models/solar/504_168/chronos2/none/raw/keep/run_0/summary.json,solar/504_168/chronos2/none/raw/keep/run_0,chronos2,735fb763-2060-496b-8b43-8fe3adf8c500,1accb939d1387297e445bcbd637f17c4d4a3a6148429b32a8e7972c840416bf2,,
