user_id,user_name,query_index,query_datetime,mse,mae,nmse,nmae,mase
0,TEMP,335,2023-05-27T03:00:00.000000,2.0341310501098633,1.274408221244812,1.543899416923523,1.1102699041366577,3.145073652267456
1,PSAL,335,2023-05-27T03:00:00.000000,0.04862862080335617,0.19297465682029724,4.061423301696777,1.7635730504989624,4.738997936248779
2,PRES_REL,335,2023-05-27T03:00:00.000000,0.046690434217453,0.18957552313804626,1.834761496866122e-05,0.0037580113857984543,0.021521758288145065
0,TEMP,847,2023-06-17T11:00:00.000000,0.00620485981926322,0.06939578056335449,0.02149583026766777,0.12916481494903564,0.4221707284450531
1,PSAL,847,2023-06-17T11:00:00.000000,0.012251647189259529,0.08894824981689453,2.342578649520874,1.2299494743347168,4.095326900482178
2,PRES_REL,847,2023-06-17T11:00:00.000000,0.10545657575130463,0.27789610624313354,0.0001293788373004645,0.009733683429658413,0.7862221598625183
0,TEMP,1359,2023-07-08T19:00:00.000000,3.0784454345703125,1.4202874898910522,1.2796618938446045,0.9157103896141052,2.4865550994873047
1,PSAL,1359,2023-07-08T19:00:00.000000,0.03949644789099693,0.1578456610441208,1.5019378662109375,0.9733737707138062,2.5727357864379883
2,PRES_REL,1359,2023-07-08T19:00:00.000000,0.10663948953151703,0.2782694697380066,8.398333739023656e-05,0.007809137459844351,0.029402678832411766
0,TEMP,1871,2023-07-30T03:00:00.000000,1.3526430130004883,0.9416769742965698,1.0081207752227783,0.8129552602767944,2.981100082397461
1,PSAL,1871,2023-07-30T03:00:00.000000,0.022859491407871246,0.11933963000774384,0.5655807256698608,0.5936065912246704,2.5208563804626465
2,PRES_REL,1871,2023-07-30T03:00:00.000000,0.10357582569122314,0.2738727033138275,0.68974369764328,0.7067461013793945,1.8528785705566406
0,TEMP,2383,2023-08-20T11:00:00.000000,1.1663546562194824,0.9128645658493042,1.0002471208572388,0.8453658819198608,1.676365613937378
1,PSAL,2383,2023-08-20T11:00:00.000000,0.013451071456074715,0.09560203552246094,1.2063225507736206,0.9053581953048706,1.9449799060821533
2,PRES_REL,2383,2023-08-20T11:00:00.000000,0.04950260743498802,0.19687938690185547,0.29477372765541077,0.480430543422699,1.2296111583709717
0,TEMP,2895,2023-09-10T19:00:00.000000,0.7074035406112671,0.6744853854179382,0.5226342082023621,0.5797461271286011,1.084829330444336
1,PSAL,2895,2023-09-10T19:00:00.000000,0.00881356280297041,0.080616794526577,1.0239605903625488,0.8689432144165039,2.251189708709717
2,PRES_REL,2895,2023-09-10T19:00:00.000000,0.06037293002009392,0.21521155536174774,0.269889771938324,0.4550275206565857,1.1930218935012817
0,TEMP,3407,2023-10-02T03:00:00.000000,0.3691645860671997,0.49533960223197937,0.5458044409751892,0.6022982001304626,1.284776210784912
1,PSAL,3407,2023-10-02T03:00:00.000000,0.0010362109169363976,0.02508544921875,0.359740674495697,0.4674041271209717,1.0724806785583496
2,PRES_REL,3407,2023-10-02T03:00:00.000000,0.13977713882923126,0.3318662643432617,0.6226138472557068,0.7004134058952332,1.757380485534668
0,TEMP,3919,2023-10-23T11:00:00.000000,0.9524710178375244,0.8264312744140625,1.2385683059692383,0.9424120783805847,2.149980306625366
1,PSAL,3919,2023-10-23T11:00:00.000000,0.002328148577362299,0.038470666855573654,0.5817407965660095,0.608119785785675,1.3115242719650269
2,PRES_REL,3919,2023-10-23T11:00:00.000000,0.1125885471701622,0.2969226837158203,0.5831601619720459,0.6757564544677734,1.6620678901672363
0,TEMP,4431,2023-11-13T19:00:00.000000,0.8226258158683777,0.7434061765670776,0.9443876147270203,0.796526312828064,1.7931421995162964
1,PSAL,4431,2023-11-13T19:00:00.000000,0.001964547438547015,0.035466354340314865,0.5465662479400635,0.5915707349777222,1.2558472156524658
2,PRES_REL,4431,2023-11-13T19:00:00.000000,0.06556198745965958,0.2237396240234375,0.4168179929256439,0.5641441345214844,1.5055822134017944
