2026-08-28 13:08:26 | resources data_root=auto weights_root=auto output_root=/scratch/users/h61084/codes/tsfm/outputs_selena/foundation_models
2026-08-28 13:08:33 | profile mode=test datasets=electricity settings=504:168 tasks=1 seeds=1
2026-08-28 13:08:33 | foundation models=chronos2 chronos_bolt chronos_t5 ts_icl
2026-08-28 13:08:33 | configuration dataset=electricity L=504 H=168 model=chronos2 covariates=none instance_norm=false remove_constant=false seed=1 batch_size=64
[2026-08-28 13:08:36,294][data.dataset][INFO] - dataset config path=/fssmall/home/h61084/codes/datasets/electricity/config.json applied_keys=['date_col', 'drop_users']
[2026-08-28 13:08:37,083][evaluation.evaluator][INFO] - skip complete run=/fslarge/scratch/users/h61084/codes/tsfm/outputs_selena/foundation_models/electricity/504_168/chronos2/none/raw/keep/run_0
[2026-08-28 13:10:25,321][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:10:28,866][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:10:32,413][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:10:35,960][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:10:39,506][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:10:43,050][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:10:46,595][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:10:50,142][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:10:53,688][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:10:57,235][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:11:00,782][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:11:04,329][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:11:07,875][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:11:11,423][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:11:14,966][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:11:18,510][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:11:22,054][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:11:25,602][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:11:29,145][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:11:32,691][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:11:36,239][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:11:39,783][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:11:43,328][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:11:46,876][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:11:50,423][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:11:53,968][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:11:57,516][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:12:01,062][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:12:04,609][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:12:08,158][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:12:11,703][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:12:15,249][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:12:18,796][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:12:22,343][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:12:25,889][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:12:29,432][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:12:32,978][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:12:36,524][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:12:40,066][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:12:43,611][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:12:47,157][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:12:50,704][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:12:54,248][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:12:57,792][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:13:01,338][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:13:04,881][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:13:08,426][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:13:11,970][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:13:15,518][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:13:19,064][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:13:22,610][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:13:26,158][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:13:29,705][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:13:33,252][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:13:36,798][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:13:40,343][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:13:43,887][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:13:47,431][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:13:50,977][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:13:54,523][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:13:58,069][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:14:01,618][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:14:05,163][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:14:08,711][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:14:12,257][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:14:15,803][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:14:19,348][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:14:22,892][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:14:26,752][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:14:30,798][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:14:34,352][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:14:37,897][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:14:41,443][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:14:44,996][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:14:48,550][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:14:52,093][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:14:55,739][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:14:59,963][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:15:03,503][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:15:07,043][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:15:10,587][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:15:14,128][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:15:17,687][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:15:21,227][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:15:24,764][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:15:28,307][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:15:31,844][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:15:35,384][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:15:38,924][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:15:42,464][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:15:46,003][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:15:49,544][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:15:53,083][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:15:56,624][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:16:00,163][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:16:03,704][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
[2026-08-28 13:16:07,244][/fssmall/home/h61084/codes/tsfm/.venv/lib/python3.12/site-packages/chronos/chronos.py][WARNING] - We recommend keeping prediction length <= 64. The quality of longer predictions may degrade since the model is not optimized for it. 
