user_id,user_name,windows,mse,std_mse,mae,std_mae,nmse,std_nmse,nmae,std_nmae,mase,std_mase
0,Amazon_OrderCount,4,894.1250076293945,1058.8378223867644,20.375000953674316,16.6709882577253,0.027889643431990407,0.032331703917751996,0.11670044902712107,0.09049645029780694,0.13222301984205842,0.0968424336042519
1,Amazon_NumberOfPieces,4,84809.62719726562,120498.39871523093,177.12501525878906,153.9311300950789,0.09667882503708825,0.13563187924813155,0.1938942540436983,0.1598419128391029,0.21055133361369371,0.1649911504011298
2,Amazon_TotalRevenue,4,13286556.55078125,15680868.736594442,2383.8856201171875,2195.9515587740166,0.06391364598675864,0.07526597542267774,0.16915810923092067,0.1479836819435772,0.18213545728940517,0.1528752766711944
3,Chick-Fil-A_OrderCount,4,1306.875,1304.696917630681,26.125,17.03076260770492,0.7147830184549093,0.5880561819009895,0.6378173902630806,0.3223041061451158,0.5635819062590599,0.25011485271047046
4,Chick-Fil-A_NumberOfPieces,4,35149.374908447266,33190.616099679464,136.37499904632568,88.08474365372685,0.7511838003993034,0.6167898383734765,0.6548051312565804,0.3479083768616786,0.5829428732395172,0.2721391481931166
5,Chick-Fil-A_TotalRevenue,4,3815081.541015625,3735866.399060936,1394.0324783325195,953.7376558214767,0.6105605531483889,0.5063429140251197,0.5774256121367216,0.335283678925977,0.5186901818960905,0.25829050921068203
6,Chipotle_OrderCount,4,6598.0,9495.276398030759,51.25,37.33379836019903,1.5941387731581926,1.8780607767075013,0.8459435254335403,0.5510203916565568,0.7718038037419319,0.4277241555407002
7,Chipotle_NumberOfPieces,4,169349.5,234814.288761619,263.0,182.8903359940049,1.7081477995961905,1.8998006981334417,0.8871207758784294,0.5468206769461835,0.8054805770516396,0.42613057543267996
8,Chipotle_TotalRevenue,4,17272485.5625,20269711.91940868,2782.4136352539062,1735.8226803901673,1.1559420954436064,1.230889122580355,0.7580461874604225,0.40711427268875006,0.7276027426123619,0.32159393201050523
9,Costco_OrderCount,4,1111.124984741211,853.2650861392808,30.124999523162842,12.105654911703699,0.21423753118142486,0.17314439436832202,0.3890127018094063,0.19037958311478015,0.3833143264055252,0.1696733990727942
10,Costco_NumberOfPieces,4,21787.873657226562,14048.48777090769,129.6249942779541,50.42491147379451,0.19656304316595197,0.18045315178613808,0.3515450358390808,0.19835381149066506,0.35031378641724586,0.18354766462053312
11,Costco_TotalRevenue,4,23042327.75,16046430.94163142,4373.809020996094,1543.5479772569777,0.29405680019408464,0.2303944316637051,0.4541645646095276,0.20737527450513119,0.458779439330101,0.1966320618411005
