covariate_mode,data_config_path,data_covariate_mode,data_effective_options_aggr,data_effective_options_date_col,data_source,data_source_mtime_ns,data_source_size,dataset,horizon,inference_batch_size,inference_device,inference_model_load_seconds,inference_seconds,inference_seconds_per_series_window,inference_seconds_per_user,instance_normalize,lags,lookback_period,mase_seasonality,metrics_mae,metrics_mase,metrics_mse,metrics_nmae,metrics_nmse,metrics_sample_std_mae,metrics_sample_std_mase,metrics_sample_std_mse,metrics_sample_std_nmae,metrics_sample_std_nmse,metrics_user_mean_mae,metrics_user_mean_mase,metrics_user_mean_mse,metrics_user_mean_nmae,metrics_user_mean_nmse,metrics_user_std_mae,metrics_user_std_mase,metrics_user_std_mse,metrics_user_std_nmae,metrics_user_std_nmse,metrics_w10_mae,metrics_w10_mase,metrics_w10_mse,metrics_w10_nmae,metrics_w10_nmse,model,query_dates,remove_constant,removed_constant_windows,run_dir,seed,series_windows,stride,users,summary_path,run_path,run_label,manifest_id,identity_signature
none,/fssmall/home/h61084/codes/datasets/electricity/config.json,none,,date,/fssmall/home/h61084/codes/datasets/electricity/electricity.csv,1787699097000000000,95581762,electricity,168,64,cuda,11.538600219413638,7.217364779673517,0.00045357998866726477,0.0231325794220305,True,504,,1,207.3112562969369,0.8588259020993976,6193218.12420886,0.26566259994788693,0.24782998974360715,1737.750790077495,0.9548738311648367,208557574.93270996,0.25026621800137827,2.301379483415677,207.3112562969369,0.8588259020993976,6193218.124208859,0.265662599947887,0.2478299897436071,1372.8599478001609,0.4150359034603043,102089076.45598964,0.11839878312682037,0.48457988156816156,1505.550323935116,1.754768278929131,60241907.739506744,0.5289467137578564,1.159920503043609,chronos2,51,False,0,/fssmall/home/h61084/codes/tsfm/outputs_selena/univariate/electricity/504_168/chronos2/none/instance/keep/run_0,1,15912,512,312,/fslarge/scratch/users/h61084/codes/tsfm/outputs_selena/univariate/electricity/504_168/chronos2/none/instance/keep/run_0/summary.json,electricity/504_168/chronos2/none/instance/keep/run_0,chronos2,a1ffa7e8-3edb-4232-83b7-4a804c7d8e85,5d1a41cda11787f56589142096247d786633bf50c62e94d183884f9f72e7bb5d
none,/fssmall/home/h61084/codes/datasets/electricity/config.json,none,,date,/fssmall/home/h61084/codes/datasets/electricity/electricity.csv,1787699097000000000,95581762,electricity,168,512,cuda,0.00011327210813760757,0.019196386449038982,1.2064094047912885e-06,6.152687964435571e-05,True,504,,1,915.9290158769126,3.0300486560849134,58596658.537736885,0.8870758783702479,1.1327530221912687,6954.018757296546,1.3876433900086587,1277927284.2053344,0.227527919820722,2.4017881150036846,915.9290158769127,3.030048656084914,58596658.53773691,0.8870758783702479,1.132753022191269,6227.950475761406,0.8897295144893463,965468463.71154,0.06149698300089002,0.4607410531932453,6885.0663909538125,4.659666012570845,569976415.4455806,0.9867782073926326,1.846763108958554,expected,51,False,0,/fssmall/home/h61084/codes/tsfm/outputs_selena/univariate/electricity/504_168/expected/none/instance/keep/run_0,1,15912,512,312,/fslarge/scratch/users/h61084/codes/tsfm/outputs_selena/univariate/electricity/504_168/expected/none/instance/keep/run_0/summary.json,electricity/504_168/expected/none/instance/keep/run_0,expected,94517e5f-4450-4337-890c-f55e2f7b9d85,7ebcbe5691b6cc9038e4dcc00e5854ba9efbc572f72f8c6f10a446ce4e14f6c9
none,/fssmall/home/h61084/codes/datasets/electricity/config.json,none,,date,/fssmall/home/h61084/codes/datasets/electricity/electricity.csv,1787699097000000000,95581762,electricity,168,512,cuda,0.00011047162115573883,0.01592486258596182,1.000808357589355e-06,5.104122623705711e-05,True,504,168.0,1,237.44005163842374,1.0388921148974413,7295609.2259265315,0.3217372018694965,0.33508561598738507,1836.4064865862042,1.067943568563038,221763098.5102256,0.2748472786208541,2.4285582116925237,237.44005163842377,1.0388921148974413,7295609.225926531,0.3217372018694965,0.33508561598738507,1473.5409982052909,0.49775711101205583,119136017.54779926,0.14964315549785573,0.5999622381850201,1690.8811451195347,2.13687739291378,70927767.68495785,0.652211042191815,1.495553246550509,lookback,51,False,0,/fssmall/home/h61084/codes/tsfm/outputs_selena/univariate/electricity/504_168/lookback/none/instance/keep/run_0,1,15912,512,312,/fslarge/scratch/users/h61084/codes/tsfm/outputs_selena/univariate/electricity/504_168/lookback/none/instance/keep/run_0/summary.json,electricity/504_168/lookback/none/instance/keep/run_0,lookback,fef06b63-67a6-45ea-8829-55b5b8fcbcc5,531c20fb5c30e4ee840e4e5229603b1adeb8be87d7d485ed07a810a972ea1c32
none,/fssmall/home/h61084/codes/datasets/electricity/config.json,none,,date,/fssmall/home/h61084/codes/datasets/electricity/electricity.csv,1787699097000000000,95581762,electricity,168,512,cuda,0.0012025777250528336,0.0683060996234417,4.292741303635099e-06,0.00021892980648539006,True,504,,1,1091.1775106185783,3.5603263969933487,110791667.71189862,1.052823276058951,1.840177873808912,8560.620993246624,1.6690871724437597,2684546925.015277,0.35603905768359684,2.6270583709321182,1091.177510618578,3.5603263969933483,110791667.71189861,1.0528232760589509,1.840177873808912,7534.952695739552,0.961190672362796,1843125409.6189332,0.07702443435024499,0.45965200714088444,8216.126778920492,5.260366509915055,1077986976.018957,1.1729275419778538,2.674554595972272,persistence,51,False,0,/fssmall/home/h61084/codes/tsfm/outputs_selena/univariate/electricity/504_168/persistence/none/instance/keep/run_0,1,15912,512,312,/fslarge/scratch/users/h61084/codes/tsfm/outputs_selena/univariate/electricity/504_168/persistence/none/instance/keep/run_0/summary.json,electricity/504_168/persistence/none/instance/keep/run_0,persistence,fea3ba57-120d-4c10-89c5-7f3a71be3660,f2ffefa7b3ca4dd4d52ac3d5247b0ff2209df65333ad1aa56bdb7fe4db1a8457
none,/fssmall/home/h61084/codes/datasets/electricity/config.json,none,,date,/fssmall/home/h61084/codes/datasets/electricity/electricity.csv,1787699097000000000,95581762,electricity,168,512,cuda,0.00011217128485441208,0.01581921987235546,9.941691724708058e-07,5.0702627796011096e-05,True,504,,1,237.44005163842374,1.0388921148974413,7295609.2259265315,0.3217372018694965,0.33508561598738507,1836.4064865862042,1.067943568563038,221763098.5102256,0.2748472786208541,2.4285582116925237,237.44005163842377,1.0388921148974413,7295609.225926531,0.3217372018694965,0.33508561598738507,1473.5409982052909,0.49775711101205583,119136017.54779926,0.14964315549785573,0.5999622381850201,1690.8811451195347,2.13687739291378,70927767.68495785,0.652211042191815,1.495553246550509,repeat,51,False,0,/fssmall/home/h61084/codes/tsfm/outputs_selena/univariate/electricity/504_168/repeat/none/instance/keep/run_0,1,15912,512,312,/fslarge/scratch/users/h61084/codes/tsfm/outputs_selena/univariate/electricity/504_168/repeat/none/instance/keep/run_0/summary.json,electricity/504_168/repeat/none/instance/keep/run_0,repeat,79124848-7a79-4398-b922-2c5e643b666d,8241692f4f7dff3cc8daaad628406af2c7a5f64eccc2008b3115e7531611e10b
none,/fssmall/home/h61084/codes/datasets/exchange_rate/config.json,none,,date,/fssmall/home/h61084/codes/datasets/exchange_rate/exchange_rate.csv,1787699099000000000,630212,exchange_rate,1,64,cuda,5.419690270908177,0.22711227741092443,0.0018926023117577036,0.028389034676365554,True,7,,1,0.0020669672444152336,1.064432738147055,1.1084348728465565e-05,0.948480170740125,3.0708646663063672,0.002609979902820875,1.39121490877466,2.216439341657599e-05,1.4735162270595985,16.483644583782507,0.0020669672444152336,1.064432738147055,1.1084348728465565e-05,0.9484801707401251,3.070864666306367,0.0014807972179855227,0.3430409932806169,1.0313434291089472e-05,0.3445122416800504,3.9618930844460456,0.004089879989624024,1.8105606692532699,2.7212290154920994e-05,1.6546215801189343,13.397152190160705,chronos2,15,False,0,/fssmall/home/h61084/codes/tsfm/outputs_selena/univariate/exchange_rate/7_1/chronos2/none/instance/keep/run_0,1,120,512,8,/fslarge/scratch/users/h61084/codes/tsfm/outputs_selena/univariate/exchange_rate/7_1/chronos2/none/instance/keep/run_0/summary.json,exchange_rate/7_1/chronos2/none/instance/keep/run_0,chronos2,8c63025e-37e4-49cb-abf3-7b6c695dda70,a55b67b352136773ecc82529719031f030bed8fc67daf5052e5095de6c7f5d14
none,/fssmall/home/h61084/codes/datasets/exchange_rate/config.json,none,,date,/fssmall/home/h61084/codes/datasets/exchange_rate/exchange_rate.csv,1787699099000000000,630212,exchange_rate,1,512,cuda,0.00010133069008588791,0.02092075441032648,0.000174339620086054,0.00261509430129081,True,7,,1,0.00374590775075679,1.5379085266807426,4.01505167187182e-05,1.2491980617555478,3.9546163269675163,0.005110644938837154,1.5519849059221535,0.00010233304300074767,1.5472946012008633,18.3195954153606,0.0037459077507567898,1.5379085266807426,4.01505167187182e-05,1.249198061755548,3.9546163269675163,0.003477681508741063,0.26907774641380805,5.89843294296215e-05,0.21016347445490888,3.8748404472127516,0.01144866148630778,2.013847740491231,0.0001890730742549825,1.5828445106744766,13.98839877160887,expected,15,False,0,/fssmall/home/h61084/codes/tsfm/outputs_selena/univariate/exchange_rate/7_1/expected/none/instance/keep/run_0,1,120,512,8,/fslarge/scratch/users/h61084/codes/tsfm/outputs_selena/univariate/exchange_rate/7_1/expected/none/instance/keep/run_0/summary.json,exchange_rate/7_1/expected/none/instance/keep/run_0,expected,600a5b41-7df5-4627-bb47-2b0803c3530a,dd50636bad01e7fb2b233223ec29539fee0d4c95fd3391d4b6ebf082140d0ed1
none,/fssmall/home/h61084/codes/datasets/exchange_rate/config.json,none,,date,/fssmall/home/h61084/codes/datasets/exchange_rate/exchange_rate.csv,1787699099000000000,630212,exchange_rate,1,512,cuda,9.638164192438126e-05,0.02199237421154976,0.00018326978509624798,0.00274904677644372,True,7,7.0,1,0.006213073936911921,2.608901690528728,0.00011875224906509792,1.9086250294465572,5.908452355167295,0.008952651104253868,2.035260750960409,0.0003672147132661769,1.5051919376797387,15.786646404672801,0.006213073936911921,2.608901690528728,0.00011875224906509792,1.9086250294465572,5.908452355167295,0.005073079635445954,0.29467940046212937,0.00016391906223970368,0.1320918083711785,3.120729561241809,0.016252923011779784,3.0238148999089995,0.0005226496021956943,2.153417162100474,14.082381812731425,lookback,15,False,0,/fssmall/home/h61084/codes/tsfm/outputs_selena/univariate/exchange_rate/7_1/lookback/none/instance/keep/run_0,1,120,512,8,/fslarge/scratch/users/h61084/codes/tsfm/outputs_selena/univariate/exchange_rate/7_1/lookback/none/instance/keep/run_0/summary.json,exchange_rate/7_1/lookback/none/instance/keep/run_0,lookback,2a61168f-5402-402d-a0dc-c16564cec604,6215090d1b4d2c82d2f8f260ed7de6a00bd83d62d243bba1834004dda4890cb3
none,/fssmall/home/h61084/codes/datasets/exchange_rate/config.json,none,,date,/fssmall/home/h61084/codes/datasets/exchange_rate/exchange_rate.csv,1787699099000000000,630212,exchange_rate,1,512,cuda,9.984057396650314e-05,0.024815372191369534,0.0002067947682614128,0.0031019215239211917,True,7,,1,0.0019935479310030737,1.025712347527345,1.0495459564852585e-05,0.9201718807996561,2.927997055720334,0.0025536691651929927,1.3791032642629202,2.148878759780443e-05,1.4426644449501071,15.718367022273894,0.001993547931003074,1.025712347527345,1.0495459564852585e-05,0.9201718807996562,2.927997055720334,0.0014237001644243773,0.351058215326368,9.381846768158391e-06,0.35001630179190685,3.84276131612288,0.003731989860534668,1.8183338363965353,2.5025946717960325e-05,1.6809544126192728,12.974437002340952,persistence,15,False,0,/fssmall/home/h61084/codes/tsfm/outputs_selena/univariate/exchange_rate/7_1/persistence/none/instance/keep/run_0,1,120,512,8,/fslarge/scratch/users/h61084/codes/tsfm/outputs_selena/univariate/exchange_rate/7_1/persistence/none/instance/keep/run_0/summary.json,exchange_rate/7_1/persistence/none/instance/keep/run_0,persistence,761bdaf7-5e19-44c6-a76f-bc70141eef1a,8095b045ef11c31518d29e30a3528267d5930ec467dd6e5a1a8802474a98d3e2
none,/fssmall/home/h61084/codes/datasets/exchange_rate/config.json,none,,date,/fssmall/home/h61084/codes/datasets/exchange_rate/exchange_rate.csv,1787699099000000000,630212,exchange_rate,1,512,cuda,9.563099592924118e-05,0.020255666226148605,0.00016879721855123838,0.0025319582782685757,True,7,,1,0.0019935479310030737,1.025712347527345,1.0495459564852585e-05,0.9201718807996561,2.927997055720334,0.0025536691651929927,1.3791032642629202,2.148878759780443e-05,1.4426644449501071,15.718367022273894,0.001993547931003074,1.025712347527345,1.0495459564852585e-05,0.9201718807996562,2.927997055720334,0.0014237001644243773,0.351058215326368,9.381846768158391e-06,0.35001630179190685,3.84276131612288,0.003731989860534668,1.8183338363965353,2.5025946717960325e-05,1.6809544126192728,12.974437002340952,repeat,15,False,0,/fssmall/home/h61084/codes/tsfm/outputs_selena/univariate/exchange_rate/7_1/repeat/none/instance/keep/run_0,1,120,512,8,/fslarge/scratch/users/h61084/codes/tsfm/outputs_selena/univariate/exchange_rate/7_1/repeat/none/instance/keep/run_0/summary.json,exchange_rate/7_1/repeat/none/instance/keep/run_0,repeat,d9cf25fe-6de9-4ec6-95b9-47e7946ee0d0,327f54a6f3f0dc156d89ff24de70384749bb5b91d8c103d2c085de52462ef780
none,/fssmall/home/h61084/codes/datasets/exchange_rate/config.json,none,,date,/fssmall/home/h61084/codes/datasets/exchange_rate/exchange_rate.csv,1787699099000000000,630212,exchange_rate,2,64,cuda,5.459394486621022,0.215197185985744,0.0017933098832145333,0.026899648248218,True,14,,1,0.0037891864446767914,1.8298807962642363,4.4524595308501885e-05,0.9863589935625593,2.576361401187023,0.0049308228801684915,2.385257938437097,0.00011297443289075989,1.0684291045530334,6.16452327951991,0.003789186444676792,1.829880796264236,4.452459530850188e-05,0.9863589935625593,2.576361401187023,0.0028048991008985955,0.3387429401391231,4.473003521599045e-05,0.13421724580094133,0.9957394655867468,0.008924345175425211,2.559266875684261,0.0001440269999875454,1.1868875379363695,4.104463447847714,chronos2,15,False,0,/fssmall/home/h61084/codes/tsfm/outputs_selena/univariate/exchange_rate/14_2/chronos2/none/instance/keep/run_0,1,120,512,8,/fslarge/scratch/users/h61084/codes/tsfm/outputs_selena/univariate/exchange_rate/14_2/chronos2/none/instance/keep/run_0/summary.json,exchange_rate/14_2/chronos2/none/instance/keep/run_0,chronos2,fdab8d51-e027-4eb4-9279-c51e1235ca3b,5c2dd9e6601c3111c5720d90054c9430076333f494564a419014f981833f35ac
