user_id,user_name,query_index,query_datetime,mse,mae,nmse,nmae,mase
0,value,29,2020-03-30T00:00:00.000000,83943.6484375,288.90478515625,9.176688194274902,3.0206735134124756,28.497411727905273
0,value,541,2021-08-24T00:00:00.000000,47.806827545166016,6.242857456207275,1.1298587322235107,0.9597333073616028,1.4839578866958618
0,value,1053,2023-01-18T00:00:00.000000,78069.578125,278.4476318359375,3.019188642501831,1.7316007614135742,6.434247970581055
