user_id,user_name,query_index,query_datetime,mse,mae,nmse,nmae,mase
0,0,335,2006-01-14T23:00:00.000000,3937.22265625,35.407291412353516,0.5485377907752991,0.4179275631904602,1.78289794921875
1,1,335,2006-01-14T23:00:00.000000,1309.189208984375,19.71979331970215,0.6447497010231018,0.43761950731277466,1.9069163799285889
2,2,335,2006-01-14T23:00:00.000000,1612.2205810546875,20.96146011352539,1.0291821956634521,0.5296090841293335,2.4306297302246094
3,3,335,2006-01-14T23:00:00.000000,2059.716796875,22.58437728881836,1.0156837701797485,0.5015146136283875,2.259719133377075
4,4,335,2006-01-14T23:00:00.000000,5334.93359375,43.11979293823242,1.0643495321273804,0.6090518832206726,2.6292076110839844
5,5,335,2006-01-14T23:00:00.000000,17219.259765625,69.27396392822266,0.9940065741539001,0.5263291001319885,2.2502448558807373
6,6,335,2006-01-14T23:00:00.000000,984.5848388671875,17.1875,0.5797322988510132,0.41706132888793945,1.7402563095092773
7,7,335,2006-01-14T23:00:00.000000,1419.01171875,19.58125114440918,1.0807361602783203,0.540389895439148,2.3081347942352295
8,8,335,2006-01-14T23:00:00.000000,2073.802001953125,23.888540267944336,1.1320996284484863,0.5581466555595398,2.412475109100342
9,9,335,2006-01-14T23:00:00.000000,1122.161376953125,16.83020782470703,0.8606747984886169,0.4661024510860443,1.9680675268173218
10,10,335,2006-01-14T23:00:00.000000,1444.0126953125,19.477083206176758,1.0452109575271606,0.5240110158920288,2.3083643913269043
11,11,335,2006-01-14T23:00:00.000000,552.1328125,12.640625,0.7856523990631104,0.47682827711105347,2.0633480548858643
12,12,335,2006-01-14T23:00:00.000000,1719.3494873046875,21.09895896911621,0.8954247832298279,0.4814969003200531,2.055950164794922
13,13,335,2006-01-14T23:00:00.000000,1487.5296630859375,19.10729217529297,1.0623364448547363,0.5106194615364075,2.2812440395355225
14,14,335,2006-01-14T23:00:00.000000,2896.74267578125,28.15833282470703,1.1682419776916504,0.565481424331665,2.4111859798431396
15,15,335,2006-01-14T23:00:00.000000,543.9136962890625,13.497917175292969,0.9333767294883728,0.5591524243354797,2.2400684356689453
16,16,335,2006-01-14T23:00:00.000000,2116.9228515625,23.521873474121094,1.1698145866394043,0.5529398918151855,2.3024277687072754
17,17,335,2006-01-14T23:00:00.000000,1914.4588623046875,22.530210494995117,1.0804226398468018,0.5352282524108887,2.3182077407836914
18,18,335,2006-01-14T23:00:00.000000,1597.501953125,20.030208587646484,1.197189211845398,0.5483352541923523,2.334685802459717
19,19,335,2006-01-14T23:00:00.000000,1250.7919921875,19.008333206176758,0.8967470526695251,0.5089633464813232,2.2188968658447266
20,20,335,2006-01-14T23:00:00.000000,2373.01806640625,26.609375,1.1815757751464844,0.5937655568122864,2.6217291355133057
21,21,335,2006-01-14T23:00:00.000000,1626.36669921875,20.48958396911621,0.9191348552703857,0.48709481954574585,1.9527766704559326
22,22,335,2006-01-14T23:00:00.000000,2820.583740234375,29.082294464111328,1.2761435508728027,0.6185985803604126,2.792526960372925
